"ID","Title","Overlapping genes","GO group size","n","E","P.Value","adj.P.Val","ontology"
"GO:0034762","regulation of transmembrane transport",10,121,67,2.67793265079561,0.00328826297831976,0.227332796289606,"BP"
"GO:0034765","regulation of ion transmembrane transport",10,121,67,2.67793265079561,0.00328826297831976,0.227332796289606,"BP"
"GO:0046717","acid secretion",5,35,67,4.62899786780384,0.00381245951834949,0.252800581119969,"BP"
"GO:0014046","dopamine secretion",3,11,67,8.83717774762551,0.00388302177386307,0.252800581119969,"BP"
"GO:0014059","regulation of dopamine secretion",3,11,67,8.83717774762551,0.00388302177386307,0.252800581119969,"BP"
"GO:0008015","blood circulation",10,124,67,2.6131439576312,0.00393792282134028,0.252800581119969,"BP"
"GO:0022836","gated channel activity",9,105,67,2.7773987206823,0.00417559598879273,0.254446492401325,"MF"
"GO:0003013","circulatory system process",10,125,67,2.59223880597015,0.00417589514650297,0.254446492401325,"BP"
"GO:0005216","ion channel activity",10,125,67,2.59223880597015,0.00417589514650297,0.254446492401325,"MF"
"GO:0007610","behavior",13,191,67,2.20543877471282,0.00448421938998084,0.26481682175015,"BP"
"GO:0022838","substrate-specific channel activity",10,127,67,2.55141614760841,0.00468617163988986,0.26481682175015,"MF"
"GO:0009628","response to abiotic stimulus",13,192,67,2.19395211442786,0.00469284224021552,0.26481682175015,"BP"
"GO:0050432","catecholamine secretion",4,23,67,5.63530175210902,0.00471440238998876,0.26481682175015,"BP"
"GO:0050433","regulation of catecholamine secretion",4,23,67,5.63530175210902,0.00471440238998876,0.26481682175015,"BP"
"GO:0010817","regulation of hormone levels",9,108,67,2.70024875621891,0.00504714311658905,0.271707684648781,"BP"
"GO:0002026","regulation of the force of heart contraction",3,12,67,8.10074626865672,0.00506381498510942,0.271707684648781,"BP"
"GO:0015872","dopamine transport",3,12,67,8.10074626865672,0.00506381498510942,0.271707684648781,"BP"
"GO:0051937","catecholamine transport",4,24,67,5.40049751243781,0.00552738555930018,0.284677978208379,"BP"
"GO:0015267","channel activity",10,130,67,2.49253731343284,0.00554310388722852,0.284677978208379,"MF"
"GO:0022803","passive transmembrane transporter activity",10,130,67,2.49253731343284,0.00554310388722852,0.284677978208379,"MF"
"GO:0051050","positive regulation of transport",12,175,67,2.22191897654584,0.00603335974148659,0.298597167429454,"BP"
"GO:0051046","regulation of secretion",11,153,67,2.32962637791435,0.0060527140937876,0.298597167429454,"BP"
"GO:0061337","cardiac conduction",5,39,67,4.15422885572139,0.00614636728505692,0.298597167429454,"BP"
"GO:0016247","channel regulator activity",5,39,67,4.15422885572139,0.00614636728505692,0.298597167429454,"MF"
"GO:0015696","ammonium transport",4,25,67,5.1844776119403,0.0064292456563632,0.304570464005623,"BP"
"GO:1903793","positive regulation of anion transport",3,13,67,7.47761194029851,0.0064387636340549,0.304570464005623,"BP"
"GO:0007626","locomotory behavior",6,56,67,3.47174840085288,0.00664199525786775,0.310103544831618,"BP"
"GO:0007600","sensory perception",9,114,67,2.55813040062844,0.00721273576909148,0.32561312337651,"BP"
"GO:0010959","regulation of metal ion transport",8,94,67,2.75770085741505,0.00724451242062424,0.32561312337651,"BP"
"GO:0035637","multicellular organismal signaling",6,57,67,3.41084053417125,0.00724591095135488,0.32561312337651,"BP"
"GO:0001508","action potential",5,41,67,3.9515835456862,0.00762788532189375,0.338546268298865,"BP"
"GO:0043270","positive regulation of ion transport",6,58,67,3.3520329387545,0.00788879373251669,0.345856261809726,"BP"
"GO:0086001","cardiac muscle cell action potential",3,14,67,6.94349680170576,0.0080155119751786,0.347177898202013,"BP"
"GO:0006875","cellular metal ion homeostasis",8,96,67,2.70024875621891,0.0082157016114563,0.35018632034121,"BP"
"GO:0006874","cellular calcium ion homeostasis",7,77,67,2.94572591587517,0.00841212581031491,0.35018632034121,"BP"
"GO:0046982","protein heterodimerization activity",7,77,67,2.94572591587517,0.00841212581031491,0.35018632034121,"MF"
"GO:0008528","G-protein coupled peptide receptor activity",4,27,67,4.80044223327805,0.00851547849197642,0.35018632034121,"MF"
"GO:0008016","regulation of heart contraction",6,59,67,3.29521882114849,0.0085720156300491,0.35018632034121,"BP"
"GO:0009581","detection of external stimulus",5,43,67,3.76778896216591,0.00934263366811967,0.373186311521002,"BP"
"GO:0009582","detection of abiotic stimulus",5,43,67,3.76778896216591,0.00934263366811967,0.373186311521002,"BP"
"GO:0043266","regulation of potassium ion transport",4,28,67,4.62899786780384,0.00970730986775237,0.378846164661185,"BP"
"GO:0001659","temperature homeostasis",3,15,67,6.48059701492537,0.00980047101905151,0.378846164661185,"BP"
"GO:0010676","positive regulation of cellular carbohydrate metabolic process",3,15,67,6.48059701492537,0.00980047101905151,0.378846164661185,"BP"
"GO:0055074","calcium ion homeostasis",7,80,67,2.83526119402985,0.0103271939178531,0.394960235475339,"BP"
"GO:0007631","feeding behavior",4,29,67,4.46937725167267,0.0110029190012137,0.404674080936058,"BP"
"GO:0015844","monoamine transport",4,29,67,4.46937725167267,0.0110029190012137,0.404674080936058,"BP"
"GO:0001653","peptide receptor activity",4,29,67,4.46937725167267,0.0110029190012137,0.404674080936058,"MF"
"GO:0050804","modulation of synaptic transmission",7,81,67,2.8002579694122,0.0110314492160594,0.404674080936058,"BP"
"GO:0030003","cellular cation homeostasis",8,103,67,2.51673670482539,0.0124028127346204,0.432439829773791,"BP"
"GO:0030902","hindbrain development",4,30,67,4.32039800995025,0.0124055184816691,0.432439829773791,"BP"
"GO:0072503","cellular divalent inorganic cation homeostasis",7,83,67,2.73278187376371,0.012544399547302,0.432439829773791,"BP"
"GO:0060047","heart contraction",6,64,67,3.03777985074627,0.0126403885810241,0.432439829773791,"BP"
"GO:0050974","detection of mechanical stimulus involved in sensory perception",2,6,67,10.8009950248756,0.0129912382797133,0.432439829773791,"BP"
"GO:0055119","relaxation of cardiac muscle",2,6,67,10.8009950248756,0.0129912382797133,0.432439829773791,"BP"
"GO:0099622","cardiac muscle cell membrane repolarization",2,6,67,10.8009950248756,0.0129912382797133,0.432439829773791,"BP"
"GO:1903523","negative regulation of blood circulation",2,6,67,10.8009950248756,0.0129912382797133,0.432439829773791,"BP"
"GO:0031402","sodium ion binding",2,6,67,10.8009950248756,0.0129912382797133,0.432439829773791,"MF"
"GO:0071855","neuropeptide receptor binding",2,6,67,10.8009950248756,0.0129912382797133,0.432439829773791,"MF"
"GO:0003015","heart process",6,65,67,2.9910447761194,0.0135937253198649,0.445875242549768,"BP"
"GO:0006873","cellular ion homeostasis",8,105,67,2.46879886282871,0.0138471731505369,0.445875242549768,"BP"
"GO:0016079","synaptic vesicle exocytosis",3,17,67,5.71817383669886,0.0140149937157507,0.445875242549768,"BP"
"GO:0017158","regulation of calcium ion-dependent exocytosis",3,17,67,5.71817383669886,0.0140149937157507,0.445875242549768,"BP"
"GO:0008227","G-protein coupled amine receptor activity",3,17,67,5.71817383669886,0.0140149937157507,0.445875242549768,"MF"
"GO:0044723","single-organism carbohydrate metabolic process",8,107,67,2.42265308969173,0.0154118800961548,0.481713035243686,"BP"
"GO:0055065","metal ion homeostasis",8,107,67,2.42265308969173,0.0154118800961548,0.481713035243686,"BP"
"GO:0044070","regulation of anion transport",4,32,67,4.05037313432836,0.015543452597571,0.481713035243686,"BP"
"GO:0009150","purine ribonucleotide metabolic process",7,87,67,2.60713673014239,0.0160136483439526,0.488979756185847,"BP"
"GO:1900542","regulation of purine nucleotide metabolic process",5,49,67,3.30642704843131,0.016049961399146,0.488979756185847,"BP"
"GO:0002027","regulation of heart rate",3,18,67,5.40049751243781,0.0164519404733039,0.492872716679397,"BP"
"GO:0045913","positive regulation of carbohydrate metabolic process",3,18,67,5.40049751243781,0.0164519404733039,0.492872716679397,"BP"
"GO:0046883","regulation of hormone secretion",6,68,67,2.85908691834943,0.0167558026093707,0.493536196057861,"BP"
"GO:0030817","regulation of cAMP biosynthetic process",4,33,67,3.92763455450023,0.0172841166915524,0.493536196057861,"BP"
"GO:0016757","transferase activity, transferring glycosyl groups",4,33,67,3.92763455450023,0.0172841166915524,0.493536196057861,"MF"
"GO:0016048","detection of temperature stimulus",2,7,67,9.25799573560768,0.0178276070053801,0.493536196057861,"BP"
"GO:1903115","regulation of actin filament-based movement",2,7,67,9.25799573560768,0.0178276070053801,0.493536196057861,"BP"
"GO:2000300","regulation of synaptic vesicle exocytosis",2,7,67,9.25799573560768,0.0178276070053801,0.493536196057861,"BP"
"GO:0030506","ankyrin binding",2,7,67,9.25799573560768,0.0178276070053801,0.493536196057861,"MF"
"GO:0042923","neuropeptide binding",2,7,67,9.25799573560768,0.0178276070053801,0.493536196057861,"MF"
"GO:0051378","serotonin binding",2,7,67,9.25799573560768,0.0178276070053801,0.493536196057861,"MF"
"GO:0006163","purine nucleotide metabolic process",7,89,67,2.548549387892,0.0179842118730403,0.493536196057861,"BP"
"GO:0072507","divalent inorganic cation homeostasis",7,89,67,2.548549387892,0.0179842118730403,0.493536196057861,"BP"
"GO:0006140","regulation of nucleotide metabolic process",5,51,67,3.17676324261048,0.0188565802025098,0.51151446481428,"BP"
"GO:0023061","signal release",8,111,67,2.33535027564878,0.0189239009235881,0.51151446481428,"BP"
"GO:0050806","positive regulation of synaptic transmission",4,34,67,3.81211589113257,0.0191424262306135,0.513559867903399,"BP"
"GO:0009259","ribonucleotide metabolic process",7,91,67,2.49253731343284,0.0201212484021327,0.53582139263457,"BP"
"GO:0055082","cellular chemical homeostasis",9,135,67,2.16019900497512,0.0207161764058338,0.545364271325459,"BP"
"GO:0030814","regulation of cAMP metabolic process",4,35,67,3.70319829424307,0.0211204864515508,0.545364271325459,"BP"
"GO:0019693","ribose phosphate metabolic process",7,92,67,2.4654445165477,0.0212542628965699,0.545364271325459,"BP"
"GO:0009187","cyclic nucleotide metabolic process",5,53,67,3.05688538439876,0.0219707542844044,0.545364271325459,"BP"
"GO:0003073","regulation of systemic arterial blood pressure",3,20,67,4.86044776119403,0.0219966117780783,0.545364271325459,"BP"
"GO:0014047","glutamate secretion",3,20,67,4.86044776119403,0.0219966117780783,0.545364271325459,"BP"
"GO:0015399","primary active transmembrane transporter activity",3,20,67,4.86044776119403,0.0219966117780783,0.545364271325459,"MF"
"GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity",3,20,67,4.86044776119403,0.0219966117780783,0.545364271325459,"MF"
"GO:0016820","hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances",3,20,67,4.86044776119403,0.0219966117780783,0.545364271325459,"MF"
"GO:0042626","ATPase activity, coupled to transmembrane movement of substances",3,20,67,4.86044776119403,0.0219966117780783,0.545364271325459,"MF"
"GO:0010460","positive regulation of heart rate",2,8,67,8.10074626865672,0.0233005556873135,0.554738395337033,"BP"
"GO:0010837","regulation of keratinocyte proliferation",2,8,67,8.10074626865672,0.0233005556873135,0.554738395337033,"BP"
"GO:0043267","negative regulation of potassium ion transport",2,8,67,8.10074626865672,0.0233005556873135,0.554738395337033,"BP"
"GO:2001259","positive regulation of cation channel activity",2,8,67,8.10074626865672,0.0233005556873135,0.554738395337033,"BP"
"GO:0043176","amine binding",2,8,67,8.10074626865672,0.0233005556873135,0.554738395337033,"MF"
"GO:0043548","phosphatidylinositol 3-kinase binding",2,8,67,8.10074626865672,0.0233005556873135,0.554738395337033,"MF"
"GO:0021549","cerebellum development",3,21,67,4.62899786780384,0.0251063612988871,0.585090925952708,"BP"
"GO:0022037","metencephalon development",3,21,67,4.62899786780384,0.0251063612988871,0.585090925952708,"BP"
"GO:1904064","positive regulation of cation transmembrane transport",3,21,67,4.62899786780384,0.0251063612988871,0.585090925952708,"BP"
"GO:0055080","cation homeostasis",8,117,67,2.21558872305141,0.0252264516057496,0.585090925952708,"BP"
"GO:0006171","cAMP biosynthetic process",4,37,67,3.50302541347317,0.0254431612148739,0.586334388253024,"BP"
"GO:0072521","purine-containing compound metabolic process",7,96,67,2.36271766169154,0.0262346955615962,0.600724398369034,"BP"
"GO:0015850","organic hydroxy compound transport",5,56,67,2.8931236673774,0.02724331286634,0.610264593819773,"BP"
"GO:0098771","inorganic ion homeostasis",8,119,67,2.17835193779004,0.0276229740957026,0.610264593819773,"BP"
"GO:0019233","sensory perception of pain",4,38,67,3.41084053417125,0.0277908717699903,0.610264593819773,"BP"
"GO:0030802","regulation of cyclic nucleotide biosynthetic process",4,38,67,3.41084053417125,0.0277908717699903,0.610264593819773,"BP"
"GO:0045761","regulation of adenylate cyclase activity",3,22,67,4.41858887381275,0.0284411394508711,0.610264593819773,"BP"
"GO:0048565","digestive tract development",3,22,67,4.41858887381275,0.0284411394508711,0.610264593819773,"BP"
"GO:0055123","digestive system development",3,22,67,4.41858887381275,0.0284411394508711,0.610264593819773,"BP"
"GO:0060078","regulation of postsynaptic membrane potential",3,22,67,4.41858887381275,0.0284411394508711,0.610264593819773,"BP"
"GO:2001257","regulation of cation channel activity",3,22,67,4.41858887381275,0.0284411394508711,0.610264593819773,"BP"
"GO:0007210","serotonin receptor signaling pathway",2,9,67,7.20066334991708,0.0293673921365287,0.610264593819773,"BP"
"GO:0048566","embryonic digestive tract development",2,9,67,7.20066334991708,0.0293673921365287,0.610264593819773,"BP"
"GO:0050982","detection of mechanical stimulus",2,9,67,7.20066334991708,0.0293673921365287,0.610264593819773,"BP"
"GO:0098900","regulation of action potential",2,9,67,7.20066334991708,0.0293673921365287,0.610264593819773,"BP"
"GO:0004993","G-protein coupled serotonin receptor activity",2,9,67,7.20066334991708,0.0293673921365287,0.610264593819773,"MF"
"GO:0005246","calcium channel regulator activity",2,9,67,7.20066334991708,0.0293673921365287,0.610264593819773,"MF"
"GO:0099589","serotonin receptor activity",2,9,67,7.20066334991708,0.0293673921365287,0.610264593819773,"MF"
"GO:0044708","single-organism behavior",8,121,67,2.14234612063649,0.0301750733387724,0.618187405024735,"BP"
"GO:0009612","response to mechanical stimulus",4,39,67,3.32338308457711,0.0302645294254112,0.618187405024735,"BP"
"GO:0001664","G-protein coupled receptor binding",4,39,67,3.32338308457711,0.0302645294254112,0.618187405024735,"MF"
"GO:0046879","hormone secretion",6,78,67,2.49253731343284,0.0309106550401516,0.62781810660647,"BP"
"GO:0051480","regulation of cytosolic calcium ion concentration",5,58,67,2.79336078229542,0.0311734367887419,0.629598344132175,"BP"
"GO:0048640","negative regulation of developmental growth",3,23,67,4.22647631408176,0.0320001500100035,0.631095856993438,"BP"
"GO:1903305","regulation of regulated secretory pathway",3,23,67,4.22647631408176,0.0320001500100035,0.631095856993438,"BP"
"GO:0030799","regulation of cyclic nucleotide metabolic process",4,40,67,3.24029850746269,0.0328651380072537,0.631095856993438,"BP"
"GO:0030808","regulation of nucleotide biosynthetic process",4,40,67,3.24029850746269,0.0328651380072537,0.631095856993438,"BP"
"GO:1900371","regulation of purine nucleotide biosynthetic process",4,40,67,3.24029850746269,0.0328651380072537,0.631095856993438,"BP"
"GO:0005516","calmodulin binding",5,59,67,2.74601568429041,0.0332661609701024,0.631095856993438,"MF"
"GO:0051606","detection of stimulus",5,60,67,2.70024875621891,0.035445181198542,0.631095856993438,"BP"
"GO:0007612","learning",4,41,67,3.16126683654896,0.0355934896489142,0.631095856993438,"BP"
"GO:0030534","adult behavior",4,41,67,3.16126683654896,0.0355934896489142,0.631095856993438,"BP"
"GO:0007200","phospholipase C-activating G-protein coupled receptor signaling pathway",3,24,67,4.05037313432836,0.0357819735029611,0.631095856993438,"BP"
"GO:0009144","purine nucleoside triphosphate metabolic process",3,24,67,4.05037313432836,0.0357819735029611,0.631095856993438,"BP"
"GO:0009199","ribonucleoside triphosphate metabolic process",3,24,67,4.05037313432836,0.0357819735029611,0.631095856993438,"BP"
"GO:0009205","purine ribonucleoside triphosphate metabolic process",3,24,67,4.05037313432836,0.0357819735029611,0.631095856993438,"BP"
"GO:0046034","ATP metabolic process",3,24,67,4.05037313432836,0.0357819735029611,0.631095856993438,"BP"
"GO:0060048","cardiac muscle contraction",3,24,67,4.05037313432836,0.0357819735029611,0.631095856993438,"BP"
"GO:0043492","ATPase activity, coupled to movement of substances",3,24,67,4.05037313432836,0.0357819735029611,0.631095856993438,"MF"
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"BP"
"GO:0009311","oligosaccharide metabolic process",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"BP"
"GO:0021695","cerebellar cortex development",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"BP"
"GO:0043487","regulation of RNA stability",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"BP"
"GO:0043488","regulation of mRNA stability",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"BP"
"GO:0051966","regulation of synaptic transmission, glutamatergic",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"BP"
"GO:0086003","cardiac muscle cell contraction",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"BP"
"GO:0090075","relaxation of muscle",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"BP"
"GO:0098657","import into cell",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"BP"
"GO:1902803","regulation of synaptic vesicle transport",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"BP"
"GO:0008066","glutamate receptor activity",2,10,67,6.48059701492537,0.0359873854474701,0.631095856993438,"MF"
"GO:0007283","spermatogenesis",5,61,67,2.65598238316614,0.0377112767091697,0.654937390190653,"BP"
"GO:0048232","male gamete generation",5,61,67,2.65598238316614,0.0377112767091697,0.654937390190653,"BP"
"GO:0046058","cAMP metabolic process",4,42,67,3.08599857853589,0.0384501688752029,0.664559409165165,"BP"
"GO:0044703","multi-organism reproductive process",8,127,67,2.04113291808673,0.0388070440982415,0.66751829441712,"BP"
"GO:0048489","synaptic vesicle transport",3,25,67,3.88835820895522,0.0397846182093153,0.671482171185392,"BP"
"GO:0051339","regulation of lyase activity",3,25,67,3.88835820895522,0.0397846182093153,0.671482171185392,"BP"
"GO:0097480","establishment of synaptic vesicle localization",3,25,67,3.88835820895522,0.0397846182093153,0.671482171185392,"BP"
"GO:0099504","synaptic vesicle cycle",3,25,67,3.88835820895522,0.0397846182093153,0.671482171185392,"BP"
"GO:1904062","regulation of cation transmembrane transport",5,62,67,2.6131439576312,0.0400651370230609,0.673056857934131,"BP"
"GO:0009914","hormone transport",6,83,67,2.34238446322604,0.0402886489747125,0.673663688670192,"BP"
"GO:0008217","regulation of blood pressure",4,43,67,3.01423116973273,0.0414355571015704,0.689633461945119,"BP"
"GO:0019725","cellular homeostasis",9,153,67,1.90605794556629,0.0423710416471109,0.700000080586532,"BP"
"GO:0007190","activation of adenylate cyclase activity",2,11,67,5.89145183175034,0.0431216884860493,0.700000080586532,"BP"
"GO:0043616","keratinocyte proliferation",2,11,67,5.89145183175034,0.0431216884860493,0.700000080586532,"BP"
"GO:0086009","membrane repolarization",2,11,67,5.89145183175034,0.0431216884860493,0.700000080586532,"BP"
"GO:0006753","nucleoside phosphate metabolic process",7,107,67,2.11982145348026,0.0439356362639197,0.700000080586532,"BP"
"GO:0009117","nucleotide metabolic process",7,107,67,2.11982145348026,0.0439356362639197,0.700000080586532,"BP"
"GO:0009141","nucleoside triphosphate metabolic process",3,26,67,3.73880597014925,0.0440055683484162,0.700000080586532,"BP"
"GO:0031279","regulation of cyclase activity",3,26,67,3.73880597014925,0.0440055683484162,0.700000080586532,"BP"
"GO:0097479","synaptic vesicle localization",3,26,67,3.73880597014925,0.0440055683484162,0.700000080586532,"BP"
"GO:0030165","PDZ domain binding",3,26,67,3.73880597014925,0.0440055683484162,0.700000080586532,"MF"
"GO:0070588","calcium ion transmembrane transport",5,65,67,2.49253731343284,0.0476588559678264,0.754773511913374,"BP"
"GO:0007586","digestion",3,27,67,3.60033167495854,0.0484418295804712,0.757166858007799,"BP"
"GO:0034764","positive regulation of transmembrane transport",3,27,67,3.60033167495854,0.0484418295804712,0.757166858007799,"BP"
"GO:0034767","positive regulation of ion transmembrane transport",3,27,67,3.60033167495854,0.0484418295804712,0.757166858007799,"BP"
"GO:0006096","glycolytic process",2,12,67,5.40049751243781,0.0507332631862373,0.76640678126082,"BP"
"GO:0006757","ATP generation from ADP",2,12,67,5.40049751243781,0.0507332631862373,0.76640678126082,"BP"
"GO:0006942","regulation of striated muscle contraction",2,12,67,5.40049751243781,0.0507332631862373,0.76640678126082,"BP"
"GO:0055117","regulation of cardiac muscle contraction",2,12,67,5.40049751243781,0.0507332631862373,0.76640678126082,"BP"
"GO:0086065","cell communication involved in cardiac conduction",2,12,67,5.40049751243781,0.0507332631862373,0.76640678126082,"BP"
"GO:2000736","regulation of stem cell differentiation",2,12,67,5.40049751243781,0.0507332631862373,0.76640678126082,"BP"
"GO:0005975","carbohydrate metabolic process",8,134,67,1.93450657161951,0.0508323876784315,0.76640678126082,"BP"
"GO:0050801","ion homeostasis",8,134,67,1.93450657161951,0.0508323876784315,0.76640678126082,"BP"
"GO:0009190","cyclic nucleotide biosynthetic process",4,46,67,2.81765087605451,0.0511648477058684,0.76640678126082,"BP"
"GO:0052652","cyclic purine nucleotide metabolic process",4,46,67,2.81765087605451,0.0511648477058684,0.76640678126082,"BP"
"GO:0006941","striated muscle contraction",3,28,67,3.47174840085288,0.0530899719459974,0.789841844109614,"BP"
"GO:0007611","learning or memory",5,67,67,2.41813321452439,0.0531687694783106,0.789841844109614,"BP"
"GO:0071705","nitrogen compound transport",9,161,67,1.81134699174933,0.0557239936121703,0.824394061875524,"BP"
"GO:0009126","purine nucleoside monophosphate metabolic process",3,29,67,3.3520329387545,0.0579461703627032,0.825541315511346,"BP"
"GO:0009167","purine ribonucleoside monophosphate metabolic process",3,29,67,3.3520329387545,0.0579461703627032,0.825541315511346,"BP"
"GO:0010675","regulation of cellular carbohydrate metabolic process",3,29,67,3.3520329387545,0.0579461703627032,0.825541315511346,"BP"
