"ID","Title","Overlapping genes","GO group size","n","E","P.Value","adj.P.Val","ontology"
"GO:0035383","thioester metabolic process",2,9,50,9.64888888888889,0.0168800778617738,1,"BP"
"GO:0043392","negative regulation of DNA binding",2,9,50,9.64888888888889,0.0168800778617738,1,"BP"
"GO:0061035","regulation of cartilage development",2,9,50,9.64888888888889,0.0168800778617738,1,"BP"
"GO:0003018","vascular process in circulatory system",4,44,50,3.94727272727273,0.0171605463784844,1,"BP"
"GO:0048037","cofactor binding",4,44,50,3.94727272727273,0.0171605463784844,1,"MF"
"GO:0006029","proteoglycan metabolic process",3,25,50,5.2104,0.0185103086605433,1,"BP"
"GO:0051054","positive regulation of DNA metabolic process",3,25,50,5.2104,0.0185103086605433,1,"BP"
"GO:0030246","carbohydrate binding",3,25,50,5.2104,0.0185103086605433,1,"MF"
"GO:0044255","cellular lipid metabolic process",9,182,50,2.14714285714286,0.0205666428415889,1,"BP"
"GO:0007389","pattern specification process",5,70,50,3.10142857142857,0.0207247040676234,1,"BP"
"GO:0001708","cell fate specification",2,10,50,8.684,0.0207921854937853,1,"BP"
"GO:0048663","neuron fate commitment",2,10,50,8.684,0.0207921854937853,1,"BP"
"GO:0005310","dicarboxylic acid transmembrane transporter activity",2,10,50,8.684,0.0207921854937853,1,"MF"
"GO:0008374","O-acyltransferase activity",2,10,50,8.684,0.0207921854937853,1,"MF"
"GO:0015175","neutral amino acid transmembrane transporter activity",2,10,50,8.684,0.0207921854937853,1,"MF"
"GO:0001503","ossification",5,71,50,3.05774647887324,0.0219137441015636,1,"BP"
"GO:0009952","anterior/posterior pattern specification",3,27,50,4.82444444444444,0.0227945359691914,1,"BP"
"GO:0045017","glycerolipid biosynthetic process",4,49,50,3.54448979591837,0.0246227921601251,1,"BP"
"GO:0001658","branching involved in ureteric bud morphogenesis",2,11,50,7.89454545454545,0.0250424212007319,1,"BP"
"GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway",2,11,50,7.89454545454545,0.0250424212007319,1,"BP"
"GO:0048844","artery morphogenesis",2,11,50,7.89454545454545,0.0250424212007319,1,"BP"
"GO:0060443","mammary gland morphogenesis",2,11,50,7.89454545454545,0.0250424212007319,1,"BP"
"GO:0060675","ureteric bud morphogenesis",2,11,50,7.89454545454545,0.0250424212007319,1,"BP"
"GO:0006023","aminoglycan biosynthetic process",3,28,50,4.65214285714286,0.0251227782541658,1,"BP"
"GO:0006024","glycosaminoglycan biosynthetic process",3,28,50,4.65214285714286,0.0251227782541658,1,"BP"
"GO:0050679","positive regulation of epithelial cell proliferation",3,28,50,4.65214285714286,0.0251227782541658,1,"BP"
"GO:1903510","mucopolysaccharide metabolic process",3,28,50,4.65214285714286,0.0251227782541658,1,"BP"
"GO:0033044","regulation of chromosome organization",3,29,50,4.49172413793103,0.0275751254888221,1,"BP"
"GO:0072330","monocarboxylic acid biosynthetic process",3,29,50,4.49172413793103,0.0275751254888221,1,"BP"
"GO:0016829","lyase activity",3,29,50,4.49172413793103,0.0275751254888221,1,"MF"
"GO:0008593","regulation of Notch signaling pathway",2,12,50,7.23666666666667,0.0296137858277588,1,"BP"
"GO:0009798","axis specification",2,12,50,7.23666666666667,0.0296137858277588,1,"BP"
"GO:0061180","mammary gland epithelium development",2,12,50,7.23666666666667,0.0296137858277588,1,"BP"
"GO:0072171","mesonephric tubule morphogenesis",2,12,50,7.23666666666667,0.0296137858277588,1,"BP"
"GO:0003002","regionalization",4,52,50,3.34,0.0299165027651581,1,"BP"
"GO:0030855","epithelial cell differentiation",5,77,50,2.81948051948052,0.0299902301377918,1,"BP"
"GO:0030324","lung development",3,30,50,4.342,0.0301513324992579,1,"BP"
"GO:0030323","respiratory tube development",3,31,50,4.20193548387097,0.0328509609171464,1,"BP"
"GO:0061333","renal tubule morphogenesis",2,13,50,6.68,0.0344898567668234,1,"BP"
"GO:0072028","nephron morphogenesis",2,13,50,6.68,0.0344898567668234,1,"BP"
"GO:0072078","nephron tubule morphogenesis",2,13,50,6.68,0.0344898567668234,1,"BP"
"GO:0072088","nephron epithelium morphogenesis",2,13,50,6.68,0.0344898567668234,1,"BP"
"GO:0005080","protein kinase C binding",2,13,50,6.68,0.0344898567668234,1,"MF"
"GO:0015698","inorganic anion transport",3,32,50,4.070625,0.0356733906728321,1,"BP"
"GO:0097191","extrinsic apoptotic signaling pathway",3,32,50,4.070625,0.0356733906728321,1,"BP"
"GO:0051346","negative regulation of hydrolase activity",4,55,50,3.15781818181818,0.0358401453285078,1,"BP"
"GO:0030278","regulation of ossification",3,33,50,3.94727272727273,0.0386178310275871,1,"BP"
"GO:0016575","histone deacetylation",2,14,50,6.20285714285714,0.0396547712655314,1,"BP"
"GO:0034103","regulation of tissue remodeling",2,14,50,6.20285714285714,0.0396547712655314,1,"BP"
"GO:0048645","organ formation",2,14,50,6.20285714285714,0.0396547712655314,1,"BP"
"GO:0051101","regulation of DNA binding",2,14,50,6.20285714285714,0.0396547712655314,1,"BP"
"GO:0060840","artery development",2,14,50,6.20285714285714,0.0396547712655314,1,"BP"
"GO:0035295","tube development",6,112,50,2.32607142857143,0.0410028110886078,1,"BP"
"GO:0009887","organ morphogenesis",8,173,50,2.0078612716763,0.0410305188820835,1,"BP"
"GO:0048839","inner ear development",3,34,50,3.83117647058824,0.0416833311603485,1,"BP"
"GO:0050662","coenzyme binding",3,34,50,3.83117647058824,0.0416833311603485,1,"MF"
"GO:0055114","oxidation-reduction process",8,174,50,1.99632183908046,0.0422527903053219,1,"BP"
"GO:0006979","response to oxidative stress",4,58,50,2.99448275862069,0.0424021054606393,1,"BP"
"GO:0060541","respiratory system development",3,35,50,3.72171428571429,0.044868790323808,1,"BP"
"GO:0001938","positive regulation of endothelial cell proliferation",2,15,50,5.78933333333333,0.0450932101760144,1,"BP"
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis",2,15,50,5.78933333333333,0.0450932101760144,1,"BP"
"GO:0006476","protein deacetylation",2,15,50,5.78933333333333,0.0450932101760144,1,"BP"
"GO:0010923","negative regulation of phosphatase activity",2,15,50,5.78933333333333,0.0450932101760144,1,"BP"
"GO:0031056","regulation of histone modification",2,15,50,5.78933333333333,0.0450932101760144,1,"BP"
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis",2,15,50,5.78933333333333,0.0450932101760144,1,"BP"
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway",2,15,50,5.78933333333333,0.0450932101760144,1,"BP"
"GO:0001501","skeletal system development",5,86,50,2.52441860465116,0.0452912681752835,1,"BP"
"GO:0006022","aminoglycan metabolic process",3,36,50,3.61833333333333,0.0481729675842828,1,"BP"
"GO:0030203","glycosaminoglycan metabolic process",3,36,50,3.61833333333333,0.0481729675842828,1,"BP"
"GO:0002431","Fc receptor mediated stimulatory signaling pathway",2,16,50,5.4275,0.050790382132994,1,"BP"
"GO:0007229","integrin-mediated signaling pathway",2,16,50,5.4275,0.050790382132994,1,"BP"
"GO:0030166","proteoglycan biosynthetic process",2,16,50,5.4275,0.050790382132994,1,"BP"
"GO:0038094","Fc-gamma receptor signaling pathway",2,16,50,5.4275,0.050790382132994,1,"BP"
"GO:0046916","cellular transition metal ion homeostasis",2,16,50,5.4275,0.050790382132994,1,"BP"
"GO:0060993","kidney morphogenesis",2,16,50,5.4275,0.050790382132994,1,"BP"
"GO:0061326","renal tubule development",2,16,50,5.4275,0.050790382132994,1,"BP"
"GO:0072080","nephron tubule development",2,16,50,5.4275,0.050790382132994,1,"BP"
"GO:1903308","regulation of chromatin modification",2,16,50,5.4275,0.050790382132994,1,"BP"
"GO:1903727","positive regulation of phospholipid metabolic process",2,16,50,5.4275,0.050790382132994,1,"BP"
"GO:0050660","flavin adenine dinucleotide binding",2,16,50,5.4275,0.050790382132994,1,"MF"
"GO:0045165","cell fate commitment",3,37,50,3.52054054054054,0.0515944911593673,1,"BP"
"GO:0051052","regulation of DNA metabolic process",3,37,50,3.52054054054054,0.0515944911593673,1,"BP"
"GO:1901342","regulation of vasculature development",3,37,50,3.52054054054054,0.0515944911593673,1,"BP"
"GO:0048608","reproductive structure development",4,63,50,2.7568253968254,0.0547643480824053,1,"BP"
"GO:0061458","reproductive system development",4,63,50,2.7568253968254,0.0547643480824053,1,"BP"
"GO:0000041","transition metal ion transport",2,17,50,5.10823529411765,0.0567320081504324,1,"BP"
"GO:0009953","dorsal/ventral pattern formation",2,17,50,5.10823529411765,0.0567320081504324,1,"BP"
"GO:0035305","negative regulation of dephosphorylation",2,17,50,5.10823529411765,0.0567320081504324,1,"BP"
"GO:0035308","negative regulation of protein dephosphorylation",2,17,50,5.10823529411765,0.0567320081504324,1,"BP"
"GO:0035601","protein deacylation",2,17,50,5.10823529411765,0.0567320081504324,1,"BP"
"GO:0072009","nephron epithelium development",2,17,50,5.10823529411765,0.0567320081504324,1,"BP"
"GO:0098732","macromolecule deacylation",2,17,50,5.10823529411765,0.0567320081504324,1,"BP"
"GO:1901606","alpha-amino acid catabolic process",2,17,50,5.10823529411765,0.0567320081504324,1,"BP"
"GO:1902275","regulation of chromatin organization",2,17,50,5.10823529411765,0.0567320081504324,1,"BP"
"GO:0005089","Rho guanyl-nucleotide exchange factor activity",2,17,50,5.10823529411765,0.0567320081504324,1,"MF"
"GO:0071407","cellular response to organic cyclic compound",6,123,50,2.1180487804878,0.060132804831006,1,"BP"
"GO:0006732","coenzyme metabolic process",3,40,50,3.2565,0.0625476445313664,1,"BP"
"GO:0043583","ear development",3,40,50,3.2565,0.0625476445313664,1,"BP"
"GO:0019901","protein kinase binding",5,95,50,2.28526315789474,0.0645914282549031,1,"MF"
"GO:0060562","epithelial tube morphogenesis",4,67,50,2.59223880597015,0.0659288965746326,1,"BP"
"GO:0019904","protein domain specific binding",6,126,50,2.06761904761905,0.066153197430801,1,"MF"
"GO:0006006","glucose metabolic process",3,41,50,3.17707317073171,0.0664225239865777,1,"BP"
"GO:0050673","epithelial cell proliferation",4,68,50,2.55411764705882,0.0688946874202027,1,"BP"
"GO:0001657","ureteric bud development",2,19,50,4.57052631578947,0.0692939787461691,1,"BP"
"GO:0001936","regulation of endothelial cell proliferation",2,19,50,4.57052631578947,0.0692939787461691,1,"BP"
"GO:0009063","cellular amino acid catabolic process",2,19,50,4.57052631578947,0.0692939787461691,1,"BP"
"GO:0009108","coenzyme biosynthetic process",2,19,50,4.57052631578947,0.0692939787461691,1,"BP"
"GO:0031333","negative regulation of protein complex assembly",2,19,50,4.57052631578947,0.0692939787461691,1,"BP"
"GO:0055076","transition metal ion homeostasis",2,19,50,4.57052631578947,0.0692939787461691,1,"BP"
"GO:1901655","cellular response to ketone",2,19,50,4.57052631578947,0.0692939787461691,1,"BP"
"GO:1903725","regulation of phospholipid metabolic process",2,19,50,4.57052631578947,0.0692939787461691,1,"BP"
"GO:0008013","beta-catenin binding",2,19,50,4.57052631578947,0.0692939787461691,1,"MF"
"GO:0006954","inflammatory response",5,97,50,2.23814432989691,0.069430539095953,1,"BP"
"GO:0019318","hexose metabolic process",3,42,50,3.10142857142857,0.0704062284540558,1,"BP"
"GO:0046474","glycerophospholipid biosynthetic process",3,42,50,3.10142857142857,0.0704062284540558,1,"BP"
"GO:0007507","heart development",5,98,50,2.21530612244898,0.0719248765773826,1,"BP"
"GO:0016311","dephosphorylation",4,69,50,2.51710144927536,0.0719294945478589,1,"BP"
"GO:0006275","regulation of DNA replication",2,20,50,4.342,0.075888194273307,1,"BP"
"GO:0008203","cholesterol metabolic process",2,20,50,4.342,0.075888194273307,1,"BP"
"GO:0010634","positive regulation of epithelial cell migration",2,20,50,4.342,0.075888194273307,1,"BP"
"GO:0015807","L-amino acid transport",2,20,50,4.342,0.075888194273307,1,"BP"
"GO:0042472","inner ear morphogenesis",2,20,50,4.342,0.075888194273307,1,"BP"
"GO:0072163","mesonephric epithelium development",2,20,50,4.342,0.075888194273307,1,"BP"
"GO:0072164","mesonephric tubule development",2,20,50,4.342,0.075888194273307,1,"BP"
"GO:1902107","positive regulation of leukocyte differentiation",2,20,50,4.342,0.075888194273307,1,"BP"
"GO:1902652","secondary alcohol metabolic process",2,20,50,4.342,0.075888194273307,1,"BP"
"GO:0016055","Wnt signaling pathway",4,71,50,2.44619718309859,0.0782041030087836,1,"BP"
"GO:0005996","monosaccharide metabolic process",3,44,50,2.96045454545455,0.0786921101827531,1,"BP"
"GO:0005539","glycosaminoglycan binding",3,44,50,2.96045454545455,0.0786921101827531,1,"MF"
"GO:0048878","chemical homeostasis",8,199,50,1.74552763819095,0.0811127826257176,1,"BP"
"GO:0016491","oxidoreductase activity",5,102,50,2.12843137254902,0.0823974978992481,1,"MF"
"GO:0001823","mesonephros development",2,21,50,4.13523809523809,0.0826745777197193,1,"BP"
"GO:0001935","endothelial cell proliferation",2,21,50,4.13523809523809,0.0826745777197193,1,"BP"
"GO:1903708","positive regulation of hemopoiesis",2,21,50,4.13523809523809,0.0826745777197193,1,"BP"
"GO:0015179","L-amino acid transmembrane transporter activity",2,21,50,4.13523809523809,0.0826745777197193,1,"MF"
"GO:0008202","steroid metabolic process",3,45,50,2.89466666666667,0.0829901037589797,1,"BP"
"GO:0005975","carbohydrate metabolic process",6,134,50,1.94417910447761,0.0839094351916373,1,"BP"
"GO:0072358","cardiovascular system development",7,167,50,1.82,0.0845079248459388,1,"BP"
"GO:0072359","circulatory system development",7,167,50,1.82,0.0845079248459388,1,"BP"
"GO:0035239","tube morphogenesis",4,73,50,2.37917808219178,0.0847481858433275,1,"BP"
"GO:0007423","sensory organ development",5,103,50,2.10776699029126,0.0851385305864888,1,"BP"
"GO:0051186","cofactor metabolic process",3,46,50,2.83173913043478,0.0873885678363375,1,"BP"
"GO:2000021","regulation of ion homeostasis",3,46,50,2.83173913043478,0.0873885678363375,1,"BP"
"GO:0019900","kinase binding",5,104,50,2.0875,0.087928256862829,1,"MF"
"GO:0003333","amino acid transmembrane transport",2,22,50,3.94727272727273,0.0896411948846385,1,"BP"
"GO:0006694","steroid biosynthetic process",2,22,50,3.94727272727273,0.0896411948846385,1,"BP"
"GO:0016125","sterol metabolic process",2,22,50,3.94727272727273,0.0896411948846385,1,"BP"
"GO:0048565","digestive tract development",2,22,50,3.94727272727273,0.0896411948846385,1,"BP"
"GO:0050921","positive regulation of chemotaxis",2,22,50,3.94727272727273,0.0896411948846385,1,"BP"
"GO:0055123","digestive system development",2,22,50,3.94727272727273,0.0896411948846385,1,"BP"
"GO:0008654","phospholipid biosynthetic process",3,47,50,2.77148936170213,0.0918852564376901,1,"BP"
"GO:0009615","response to virus",3,47,50,2.77148936170213,0.0918852564376901,1,"BP"
"GO:1901681","sulfur compound binding",3,47,50,2.77148936170213,0.0918852564376901,1,"MF"
"GO:0006644","phospholipid metabolic process",4,76,50,2.28526315789474,0.095058061543936,1,"BP"
"GO:0016570","histone modification",3,48,50,2.71375,0.0964778725140182,1,"BP"
"GO:0002062","chondrocyte differentiation",2,23,50,3.77565217391304,0.0967765397537227,1,"BP"
"GO:0010921","regulation of phosphatase activity",2,23,50,3.77565217391304,0.0967765397537227,1,"BP"
"GO:0035023","regulation of Rho protein signal transduction",2,23,50,3.77565217391304,0.0967765397537227,1,"BP"
"GO:0051188","cofactor biosynthetic process",2,23,50,3.77565217391304,0.0967765397537227,1,"BP"
"GO:0098779","mitophagy in response to mitochondrial depolarization",2,23,50,3.77565217391304,0.0967765397537227,1,"BP"
"GO:0098780","response to mitochondrial depolarisation",2,23,50,3.77565217391304,0.0967765397537227,1,"BP"
"GO:0001948","glycoprotein binding",2,23,50,3.77565217391304,0.0967765397537227,1,"MF"
"GO:0005254","chloride channel activity",2,23,50,3.77565217391304,0.0967765397537227,1,"MF"
"GO:0008083","growth factor activity",2,23,50,3.77565217391304,0.0967765397537227,1,"MF"
"GO:0015171","amino acid transmembrane transporter activity",2,23,50,3.77565217391304,0.0967765397537227,1,"MF"
"GO:0009968","negative regulation of signal transduction",7,173,50,1.75687861271676,0.097823502687439,1,"BP"
"GO:0016569","covalent chromatin modification",3,49,50,2.65836734693878,0.101164073406663,1,"BP"
"GO:0014812","muscle cell migration",2,24,50,3.61833333333333,0.104069521749168,1,"BP"
"GO:0030518","intracellular steroid hormone receptor signaling pathway",2,24,50,3.61833333333333,0.104069521749168,1,"BP"
"GO:0030879","mammary gland development",2,24,50,3.61833333333333,0.104069521749168,1,"BP"
"GO:0042471","ear morphogenesis",2,24,50,3.61833333333333,0.104069521749168,1,"BP"
"GO:0051100","negative regulation of binding",2,24,50,3.61833333333333,0.104069521749168,1,"BP"
"GO:0005253","anion channel activity",2,24,50,3.61833333333333,0.104069521749168,1,"MF"
"GO:0015108","chloride transmembrane transporter activity",2,24,50,3.61833333333333,0.104069521749168,1,"MF"
"GO:2001233","regulation of apoptotic signaling pathway",3,50,50,2.6052,0.105941476055306,1,"BP"
"GO:1903649","regulation of cytoplasmic transport",4,80,50,2.171,0.109694366808413,1,"BP"
"GO:0001822","kidney development",3,51,50,2.55411764705882,0.110807661960777,1,"BP"
"GO:0000423","macromitophagy",2,25,50,3.4736,0.111509453322092,1,"BP"
"GO:0022612","gland morphogenesis",2,25,50,3.4736,0.111509453322092,1,"BP"
"GO:0050714","positive regulation of protein secretion",2,25,50,3.4736,0.111509453322092,1,"BP"
"GO:0050870","positive regulation of T cell activation",2,25,50,3.4736,0.111509453322092,1,"BP"
"GO:0051896","regulation of protein kinase B signaling",2,25,50,3.4736,0.111509453322092,1,"BP"
"GO:0072006","nephron development",2,25,50,3.4736,0.111509453322092,1,"BP"
"GO:0072073","kidney epithelium development",2,25,50,3.4736,0.111509453322092,1,"BP"
"GO:1902476","chloride transmembrane transport",2,25,50,3.4736,0.111509453322092,1,"BP"
"GO:0005178","integrin binding",2,25,50,3.4736,0.111509453322092,1,"MF"
"GO:0051276","chromosome organization",5,112,50,1.93839285714286,0.111962369832877,1,"BP"
"GO:0009100","glycoprotein metabolic process",4,81,50,2.1441975308642,0.113506724906071,1,"BP"
"GO:0044282","small molecule catabolic process",3,52,50,2.505,0.115760181911529,1,"BP"
"GO:0060326","cell chemotaxis",3,52,50,2.505,0.115760181911529,1,"BP"
"GO:0072001","renal system development",3,52,50,2.505,0.115760181911529,1,"BP"
"GO:0048514","blood vessel morphogenesis",4,82,50,2.1180487804878,0.117378576556669,1,"BP"
"GO:0010951","negative regulation of endopeptidase activity",2,26,50,3.34,0.119086037878629,1,"BP"
"GO:0034112","positive regulation of homotypic cell-cell adhesion",2,26,50,3.34,0.119086037878629,1,"BP"
"GO:0006631","fatty acid metabolic process",3,53,50,2.4577358490566,0.120796560482307,1,"BP"
"GO:0006650","glycerophospholipid metabolic process",3,53,50,2.4577358490566,0.120796560482307,1,"BP"
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",3,53,50,2.4577358490566,0.120796560482307,1,"BP"
"GO:0051098","regulation of binding",3,53,50,2.4577358490566,0.120796560482307,1,"BP"
"GO:0000122","negative regulation of transcription from RNA polymerase II promoter",5,116,50,1.87155172413793,0.125084432726085,1,"BP"
"GO:0098609","cell-cell adhesion",6,150,50,1.7368,0.126713058346953,1,"BP"
"GO:0006821","chloride transport",2,27,50,3.2162962962963,0.126789358031383,1,"BP"
"GO:0030178","negative regulation of Wnt signaling pathway",2,27,50,3.2162962962963,0.126789358031383,1,"BP"
"GO:0035303","regulation of dephosphorylation",2,27,50,3.2162962962963,0.126789358031383,1,"BP"
"GO:0035304","regulation of protein dephosphorylation",2,27,50,3.2162962962963,0.126789358031383,1,"BP"
"GO:0046165","alcohol biosynthetic process",2,27,50,3.2162962962963,0.126789358031383,1,"BP"
"GO:0048520","positive regulation of behavior",2,27,50,3.2162962962963,0.126789358031383,1,"BP"
"GO:0048771","tissue remodeling",2,27,50,3.2162962962963,0.126789358031383,1,"BP"
"GO:0051238","sequestering of metal ion",2,27,50,3.2162962962963,0.126789358031383,1,"BP"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",2,27,50,3.2162962962963,0.126789358031383,1,"BP"
"GO:0006656","phosphatidylcholine biosynthetic process",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0006695","cholesterol biosynthetic process",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0006704","glucocorticoid biosynthetic process",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0006882","cellular zinc ion homeostasis",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0019320","hexose catabolic process",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0021511","spinal cord patterning",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0021952","central nervous system projection neuron axonogenesis",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0021955","central nervous system neuron axonogenesis",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0030514","negative regulation of BMP signaling pathway",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0031954","positive regulation of protein autophosphorylation",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0034637","cellular carbohydrate biosynthetic process",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0035412","regulation of catenin import into nucleus",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0038083","peptidyl-tyrosine autophosphorylation",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0042474","middle ear morphogenesis",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
"GO:0045132","meiotic chromosome segregation",1,6,50,7.23666666666667,0.130610856734777,1,"BP"
