"ID","Title","Overlapping genes","GO group size","n","E","P.Value","adj.P.Val","ontology"
"GO:0032412","regulation of ion transmembrane transporter activity",8,165,244,2.57466467958271,0.0129000948301452,0.840602604535791,"BP"
"GO:1901862","negative regulation of muscle tissue development",4,49,244,4.33489461358314,0.0133995108473903,0.840602604535791,"BP"
"GO:0005231","excitatory extracellular ligand-gated ion channel activity",4,49,244,4.33489461358314,0.0133995108473903,0.840602604535791,"MF"
"GO:0007187","G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",7,134,244,2.77400905309518,0.0134200690508418,0.840602604535791,"BP"
"GO:1902668","negative regulation of axon guidance",3,27,244,5.90027322404372,0.0138229571142547,0.840602604535791,"BP"
"GO:0008066","glutamate receptor activity",3,27,244,5.90027322404372,0.0138229571142547,0.840602604535791,"MF"
"GO:0045499","chemorepellent activity",3,27,244,5.90027322404372,0.0138229571142547,0.840602604535791,"MF"
"GO:0000042","protein targeting to Golgi",2,10,244,10.6204918032787,0.0143856118296575,0.840602604535791,"BP"
"GO:0014052","regulation of gamma-aminobutyric acid secretion",2,10,244,10.6204918032787,0.0143856118296575,0.840602604535791,"BP"
"GO:0021800","cerebral cortex tangential migration",2,10,244,10.6204918032787,0.0143856118296575,0.840602604535791,"BP"
"GO:0070472","regulation of uterine smooth muscle contraction",2,10,244,10.6204918032787,0.0143856118296575,0.840602604535791,"BP"
"GO:0071380","cellular response to prostaglandin E stimulus",2,10,244,10.6204918032787,0.0143856118296575,0.840602604535791,"BP"
"GO:0004705","JUN kinase activity",2,10,244,10.6204918032787,0.0143856118296575,0.840602604535791,"MF"
"GO:0005522","profilin binding",2,10,244,10.6204918032787,0.0143856118296575,0.840602604535791,"MF"
"GO:0016909","SAP kinase activity",2,10,244,10.6204918032787,0.0143856118296575,0.840602604535791,"MF"
"GO:0019841","retinol binding",2,10,244,10.6204918032787,0.0143856118296575,0.840602604535791,"MF"
"GO:0051378","serotonin binding",2,10,244,10.6204918032787,0.0143856118296575,0.840602604535791,"MF"
"GO:0022898","regulation of transmembrane transporter activity",8,170,244,2.49893924783028,0.0152117807418167,0.868026827500607,"BP"
"GO:0035094","response to nicotine",3,28,244,5.68954918032787,0.0152704575924592,0.868026827500607,"BP"
"GO:1901381","positive regulation of potassium ion transmembrane transport",3,28,244,5.68954918032787,0.0152704575924592,0.868026827500607,"BP"
"GO:0043236","laminin binding",3,28,244,5.68954918032787,0.0152704575924592,0.868026827500607,"MF"
"GO:0061387","regulation of extent of cell growth",6,108,244,2.95013661202186,0.016306786620427,0.873072061060682,"BP"
"GO:0048168","regulation of neuronal synaptic plasticity",4,52,244,4.08480453972257,0.0163920107249953,0.873072061060682,"BP"
"GO:0001963","synaptic transmission, dopaminergic",3,29,244,5.49335782928208,0.0168002469446277,0.873072061060682,"BP"
"GO:0009954","proximal/distal pattern formation",3,29,244,5.49335782928208,0.0168002469446277,0.873072061060682,"BP"
"GO:0004864","protein phosphatase inhibitor activity",3,29,244,5.49335782928208,0.0168002469446277,0.873072061060682,"MF"
"GO:0010889","regulation of sequestering of triglyceride",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"BP"
"GO:0043649","dicarboxylic acid catabolic process",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"BP"
"GO:0043950","positive regulation of cAMP-mediated signaling",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"BP"
"GO:0051386","regulation of neurotrophin TRK receptor signaling pathway",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"BP"
"GO:0051967","negative regulation of synaptic transmission, glutamatergic",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"BP"
"GO:0060044","negative regulation of cardiac muscle cell proliferation",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"BP"
"GO:0070471","uterine smooth muscle contraction",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"BP"
"GO:0071435","potassium ion export",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"BP"
"GO:0097120","receptor localization to synapse",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"BP"
"GO:1901077","regulation of relaxation of muscle",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"BP"
"GO:0016918","retinal binding",2,11,244,9.65499254843517,0.0173661410627295,0.873072061060682,"MF"
"GO:0046683","response to organophosphorus",5,80,244,3.31890368852459,0.0174149058047561,0.873072061060682,"BP"
"GO:0097061","dendritic spine organization",4,53,244,4.00773275595422,0.0174750999177351,0.873072061060682,"BP"
"GO:0030038","contractile actin filament bundle assembly",5,81,244,3.27792956891318,0.0182846514343094,0.873072061060682,"BP"
"GO:0043149","stress fiber assembly",5,81,244,3.27792956891318,0.0182846514343094,0.873072061060682,"BP"
"GO:0048169","regulation of long-term neuronal synaptic plasticity",3,30,244,5.31024590163934,0.018412723704282,0.873072061060682,"BP"
"GO:0017147","Wnt-protein binding",3,30,244,5.31024590163934,0.018412723704282,0.873072061060682,"MF"
"GO:0042974","retinoic acid receptor binding",3,30,244,5.31024590163934,0.018412723704282,0.873072061060682,"MF"
"GO:0007416","synapse assembly",6,111,244,2.87040319007532,0.0184276173905687,0.873072061060682,"BP"
"GO:0014855","striated muscle cell proliferation",4,54,244,3.93351548269581,0.0186018215566895,0.873072061060682,"BP"
"GO:0004376","glycolipid mannosyltransferase activity",4,54,244,3.93351548269581,0.0186018215566895,0.873072061060682,"MF"
"GO:0045598","regulation of fat cell differentiation",6,112,244,2.84477459016393,0.0191746028175411,0.873072061060682,"BP"
"GO:0051952","regulation of amine transport",5,82,244,3.23795481807277,0.0191825960823346,0.873072061060682,"BP"
"GO:0031032","actomyosin structure organization",7,144,244,2.58136953551913,0.0192156527869461,0.873072061060682,"BP"
"GO:0001755","neural crest cell migration",4,55,244,3.86199701937407,0.0197726307622707,0.873072061060682,"BP"
"GO:0000033","alpha-1,3-mannosyltransferase activity",4,55,244,3.86199701937407,0.0197726307622707,0.873072061060682,"MF"
"GO:0035116","embryonic hindlimb morphogenesis",3,31,244,5.13894764674775,0.0201081684688092,0.873072061060682,"BP"
"GO:0071320","cellular response to cAMP",3,31,244,5.13894764674775,0.0201081684688092,0.873072061060682,"BP"
"GO:0048814","regulation of dendrite morphogenesis",5,83,244,3.19894331424057,0.0201090657292757,0.873072061060682,"BP"
"GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0007320","insemination",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0010663","positive regulation of striated muscle cell apoptotic process",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0010666","positive regulation of cardiac muscle cell apoptotic process",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0021702","cerebellar Purkinje cell differentiation",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0032222","regulation of synaptic transmission, cholinergic",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0060442","branching involved in prostate gland morphogenesis",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0071803","positive regulation of podosome assembly",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0072600","establishment of protein localization to Golgi",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0099625","ventricular cardiac muscle cell membrane repolarization",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:1903779","regulation of cardiac conduction",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"BP"
"GO:0015271","outward rectifier potassium channel activity",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"MF"
"GO:0031078","histone deacetylase activity (H3-K14 specific)",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"MF"
"GO:0032041","NAD-dependent histone deacetylase activity (H3-K14 specific)",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"MF"
"GO:0043176","amine binding",2,12,244,8.85040983606557,0.0205834365759878,0.873072061060682,"MF"
"GO:0019935","cyclic-nucleotide-mediated signaling",4,56,244,3.79303278688525,0.0209879510448428,0.880069582510548,"BP"
"GO:0030801","positive regulation of cyclic nucleotide metabolic process",5,84,244,3.16086065573771,0.021064374880578,0.880069582510548,"BP"
"GO:0051592","response to calcium ion",5,84,244,3.16086065573771,0.021064374880578,0.880069582510548,"BP"
"GO:0090257","regulation of muscle system process",8,181,244,2.3470700117743,0.0213329678819821,0.88685711254648,"BP"
"GO:0010665","regulation of cardiac muscle cell apoptotic process",3,32,244,4.97835553278688,0.0218867495216427,0.887794558266245,"BP"
"GO:0016601","Rac protein signal transduction",3,32,244,4.97835553278688,0.0218867495216427,0.887794558266245,"BP"
"GO:0005251","delayed rectifier potassium channel activity",3,32,244,4.97835553278688,0.0218867495216427,0.887794558266245,"MF"
"GO:0005272","sodium channel activity",3,32,244,4.97835553278688,0.0218867495216427,0.887794558266245,"MF"
"GO:0019212","phosphatase inhibitor activity",3,32,244,4.97835553278688,0.0218867495216427,0.887794558266245,"MF"
"GO:0043178","alcohol binding",5,85,244,3.12367405978785,0.0220488264154518,0.890048277910701,"MF"
"GO:0071478","cellular response to radiation",6,116,244,2.74667891464104,0.0223690145922312,0.891293450192538,"BP"
"GO:0032409","regulation of transporter activity",8,183,244,2.32141897339425,0.0226097124417425,0.891293450192538,"BP"
"GO:0021766","hippocampus development",4,58,244,3.66223855285472,0.0235536616679791,0.891293450192538,"BP"
"GO:0050771","negative regulation of axonogenesis",4,58,244,3.66223855285472,0.0235536616679791,0.891293450192538,"BP"
"GO:0098801","regulation of renal system process",3,33,244,4.82749627421759,0.0237485282614816,0.891293450192538,"BP"
"GO:0021694","cerebellar Purkinje cell layer formation",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"BP"
"GO:0035020","regulation of Rac protein signal transduction",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"BP"
"GO:0042711","maternal behavior",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"BP"
"GO:0042772","DNA damage response, signal transduction resulting in transcription",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"BP"
"GO:0048715","negative regulation of oligodendrocyte differentiation",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"BP"
"GO:0051482","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"BP"
"GO:0060088","auditory receptor cell stereocilium organization",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"BP"
"GO:0071379","cellular response to prostaglandin stimulus",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"BP"
"GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"BP"
"GO:0005159","insulin-like growth factor receptor binding",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"MF"
"GO:0098631","protein binding involved in cell adhesion",2,13,244,8.16960907944515,0.0240276000568618,0.891293450192538,"MF"
"GO:0015837","amine transport",5,87,244,3.05186546071227,0.0241063092081754,0.891293450192538,"BP"
"GO:0005249","voltage-gated potassium channel activity",5,87,244,3.05186546071227,0.0241063092081754,0.891293450192538,"MF"
"GO:0015294","solute:cation symporter activity",5,87,244,3.05186546071227,0.0241063092081754,0.891293450192538,"MF"
"GO:1901379","regulation of potassium ion transmembrane transport",4,59,244,3.60016671297583,0.0249047423652326,0.89999139198756,"BP"
"GO:0070405","ammonium ion binding",4,59,244,3.60016671297583,0.0249047423652326,0.89999139198756,"MF"
"GO:0035107","appendage morphogenesis",7,152,244,2.44550798101812,0.0249687085706241,0.89999139198756,"BP"
"GO:0035108","limb morphogenesis",7,152,244,2.44550798101812,0.0249687085706241,0.89999139198756,"BP"
"GO:0048167","regulation of synaptic plasticity",7,152,244,2.44550798101812,0.0249687085706241,0.89999139198756,"BP"
"GO:0035257","nuclear hormone receptor binding",6,119,244,2.67743490838959,0.0249877935544655,0.89999139198756,"MF"
"GO:0010662","regulation of striated muscle cell apoptotic process",3,34,244,4.68551108968177,0.0256934644442108,0.917498243144555,"BP"
"GO:0021772","olfactory bulb development",3,34,244,4.68551108968177,0.0256934644442108,0.917498243144555,"BP"
"GO:0051056","regulation of small GTPase mediated signal transduction",8,188,244,2.25967910708057,0.0260358405971554,0.918296552117279,"BP"
"GO:1901215","negative regulation of neuron death",8,188,244,2.25967910708057,0.0260358405971554,0.918296552117279,"BP"
"GO:0032890","regulation of organic acid transport",4,60,244,3.54016393442623,0.0263017153019064,0.918296552117279,"BP"
"GO:0031406","carboxylic acid binding",8,189,244,2.24772313296903,0.0267622144811694,0.918296552117279,"MF"
"GO:0045444","fat cell differentiation",8,190,244,2.23589301121657,0.0275025833507308,0.918296552117279,"BP"
"GO:0043177","organic acid binding",8,190,244,2.23589301121657,0.0275025833507308,0.918296552117279,"MF"
"GO:0000301","retrograde transport, vesicle recycling within Golgi",2,14,244,7.58606557377049,0.0276890193691737,0.918296552117279,"BP"
"GO:0021877","forebrain neuron fate commitment",2,14,244,7.58606557377049,0.0276890193691737,0.918296552117279,"BP"
