"ID","Title","Overlapping genes","GO group size","n","E","P.Value","adj.P.Val","ontology"
"GO:0060047","heart contraction",9,178,193,3.39445188333236,0.00138915040250592,0.146933427384044,"BP"
"GO:0051149","positive regulation of muscle cell differentiation",6,83,193,4.85311192958362,0.00147405539356202,0.153965085857553,"BP"
"GO:0003015","heart process",9,180,193,3.35673575129534,0.00150113383438801,0.154857707656126,"BP"
"GO:0090257","regulation of muscle system process",9,181,193,3.33819024990696,0.00155978735748816,0.157053234794144,"BP"
"GO:0050974","detection of mechanical stimulus involved in sensory perception",4,34,193,7.89820176775373,0.001560006999511,0.157053234794144,"BP"
"GO:0014051","gamma-aminobutyric acid secretion",3,16,193,12.5877590673575,0.0015793387507649,0.157106602397518,"BP"
"GO:2001259","positive regulation of cation channel activity",4,35,193,7.67253886010363,0.00174101529984174,0.171152045240912,"BP"
"GO:0008306","associative learning",6,86,193,4.68381732738884,0.00176992932361076,0.171971272419669,"BP"
"GO:0001505","regulation of neurotransmitter levels",8,150,193,3.58051813471503,0.00182092482581115,0.173027265575695,"BP"
"GO:0015085","calcium ion transmembrane transporter activity",7,117,193,4.01660688189185,0.00182221150917438,0.173027265575695,"MF"
"GO:0007189","adenylate cyclase-activating G-protein coupled receptor signaling pathway",5,60,193,5.59455958549223,0.00195850841958099,0.183879734314818,"BP"
"GO:0055024","regulation of cardiac muscle tissue development",5,61,193,5.50284549392678,0.00210801148153789,0.191536285697086,"BP"
"GO:0070252","actin-mediated cell contraction",5,61,193,5.50284549392678,0.00210801148153789,0.191536285697086,"BP"
"GO:0030817","regulation of cAMP biosynthetic process",6,89,193,4.52593584444315,0.00210882459120774,0.191536285697086,"BP"
"GO:0055025","positive regulation of cardiac muscle tissue development",4,37,193,7.25780702982776,0.00214580141716266,0.192799103675389,"BP"
"GO:0046058","cAMP metabolic process",7,121,193,3.88382648910204,0.00220751950954796,0.196234393848753,"BP"
"GO:0045844","positive regulation of striated muscle tissue development",5,62,193,5.41408992144409,0.0022656735603441,0.197208002814951,"BP"
"GO:0048636","positive regulation of muscle organ development",5,62,193,5.41408992144409,0.0022656735603441,0.197208002814951,"BP"
"GO:0017156","calcium ion regulated exocytosis",6,91,193,4.42646472698286,0.00236054792190928,0.199212918679669,"BP"
"GO:0008227","G-protein coupled amine receptor activity",4,38,193,7.06681210799018,0.0023706703374551,0.199212918679669,"MF"
"GO:0055001","muscle cell development",8,157,193,3.42087719877232,0.00242290316400855,0.199212918679669,"BP"
"GO:0051937","catecholamine transport",5,63,193,5.32815198618307,0.00243175175985234,0.199212918679669,"BP"
"GO:0055013","cardiac muscle cell development",5,63,193,5.32815198618307,0.00243175175985234,0.199212918679669,"BP"
"GO:1901863","positive regulation of muscle tissue development",5,63,193,5.32815198618307,0.00243175175985234,0.199212918679669,"BP"
"GO:0052652","cyclic purine nucleotide metabolic process",7,124,193,3.78986294501086,0.00253563603300129,0.203376867422518,"BP"
"GO:0006942","regulation of striated muscle contraction",5,64,193,5.24489961139896,0.00260650383871435,0.203376867422518,"BP"
"GO:0003299","muscle hypertrophy in response to stress",3,19,193,10.6002181619853,0.00264447805914583,0.203376867422518,"BP"
"GO:0014898","cardiac muscle hypertrophy in response to stress",3,19,193,10.6002181619853,0.00264447805914583,0.203376867422518,"BP"
"GO:0015812","gamma-aminobutyric acid transport",3,19,193,10.6002181619853,0.00264447805914583,0.203376867422518,"BP"
"GO:0033605","positive regulation of catecholamine secretion",3,19,193,10.6002181619853,0.00264447805914583,0.203376867422518,"BP"
"GO:0009190","cyclic nucleotide biosynthetic process",7,125,193,3.75954404145078,0.0026529533926585,0.203376867422518,"BP"
"GO:0044724","single-organism carbohydrate catabolic process",6,94,193,4.28519457612171,0.00277972366463495,0.209354932073087,"BP"
"GO:0002209","behavioral defense response",4,40,193,6.71347150259067,0.00286804827192357,0.209354932073087,"BP"
"GO:0014888","striated muscle adaptation",4,40,193,6.71347150259067,0.00286804827192357,0.209354932073087,"BP"
"GO:1902667","regulation of axon guidance",4,40,193,6.71347150259067,0.00286804827192357,0.209354932073087,"BP"
"GO:0051153","regulation of striated muscle cell differentiation",6,95,193,4.24008726479411,0.00293112879073338,0.209354932073087,"BP"
"GO:0014887","cardiac muscle adaptation",3,20,193,10.070207253886,0.00307730732515547,0.209354932073087,"BP"
"GO:0005242","inward rectifier potassium channel activity",3,20,193,10.070207253886,0.00307730732515547,0.209354932073087,"MF"
"GO:0015696","ammonium transport",6,96,193,4.19591968911917,0.00308862174799185,0.209354932073087,"BP"
"GO:0046717","acid secretion",6,96,193,4.19591968911917,0.00308862174799185,0.209354932073087,"BP"
"GO:0007196","adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway",2,6,193,22.3782383419689,0.00318306894520995,0.209354932073087,"BP"
"GO:0010578","regulation of adenylate cyclase activity involved in G-protein coupled receptor signaling pathway",2,6,193,22.3782383419689,0.00318306894520995,0.209354932073087,"BP"
"GO:0010579","positive regulation of adenylate cyclase activity involved in G-protein coupled receptor signaling pathway",2,6,193,22.3782383419689,0.00318306894520995,0.209354932073087,"BP"
"GO:0021825","substrate-dependent cerebral cortex tangential migration",2,6,193,22.3782383419689,0.00318306894520995,0.209354932073087,"BP"
"GO:0035385","Roundabout signaling pathway",2,6,193,22.3782383419689,0.00318306894520995,0.209354932073087,"BP"
"GO:0090032","negative regulation of steroid hormone biosynthetic process",2,6,193,22.3782383419689,0.00318306894520995,0.209354932073087,"BP"
"GO:0090273","regulation of somatostatin secretion",2,6,193,22.3782383419689,0.00318306894520995,0.209354932073087,"BP"
"GO:0004673","protein histidine kinase activity",2,6,193,22.3782383419689,0.00318306894520995,0.209354932073087,"MF"
"GO:0055006","cardiac cell development",5,67,193,5.01005336014229,0.00318538681592989,0.209354932073087,"BP"
"GO:0006171","cAMP biosynthetic process",6,97,193,4.15266278510763,0.00325235238185146,0.209354932073087,"BP"
"GO:0009132","nucleoside diphosphate metabolic process",6,97,193,4.15266278510763,0.00325235238185146,0.209354932073087,"BP"
"GO:0043502","regulation of muscle adaptation",5,68,193,4.93637610484608,0.00339741854311222,0.209354932073087,"BP"
"GO:0055017","cardiac muscle tissue growth",5,68,193,4.93637610484608,0.00339741854311222,0.209354932073087,"BP"
"GO:0050770","regulation of axonogenesis",8,166,193,3.23540795305575,0.00341459565364185,0.209354932073087,"BP"
"GO:0048640","negative regulation of developmental growth",6,98,193,4.11028867505551,0.00342247118410446,0.209354932073087,"BP"
"GO:0046622","positive regulation of organ growth",4,42,193,6.39378238341969,0.00343245879535818,0.209354932073087,"BP"
"GO:0051954","positive regulation of amine transport",4,42,193,6.39378238341969,0.00343245879535818,0.209354932073087,"BP"
"GO:0086003","cardiac muscle cell contraction",4,42,193,6.39378238341969,0.00343245879535818,0.209354932073087,"BP"
"GO:0005245","voltage-gated calcium channel activity",4,42,193,6.39378238341969,0.00343245879535818,0.209354932073087,"MF"
"GO:0008361","regulation of cell size",8,167,193,3.21603425273805,0.00354175833238892,0.213478706373166,"BP"
"GO:2000300","regulation of synaptic vesicle exocytosis",3,21,193,9.59067357512953,0.0035511656517317,0.213478706373166,"BP"
"GO:0016052","carbohydrate catabolic process",6,99,193,4.06877060763071,0.00359912922561732,0.21481659863756,"BP"
"GO:0051018","protein kinase A binding",4,44,193,6.10315591144607,0.00406801727058691,0.241080512858328,"MF"
"GO:0030814","regulation of cAMP metabolic process",6,102,193,3.94910088387687,0.0041698567650161,0.245375514989257,"BP"
"GO:0046877","regulation of saliva secretion",2,7,193,19.1813471502591,0.00441270407854649,0.247815573364821,"BP"
"GO:0048791","calcium ion-regulated exocytosis of neurotransmitter",2,7,193,19.1813471502591,0.00441270407854649,0.247815573364821,"BP"
"GO:0051639","actin filament network formation",2,7,193,19.1813471502591,0.00441270407854649,0.247815573364821,"BP"
"GO:0060242","contact inhibition",2,7,193,19.1813471502591,0.00441270407854649,0.247815573364821,"BP"
"GO:0007528","neuromuscular junction development",4,45,193,5.96753022452504,0.00441372862308658,0.247815573364821,"BP"
"GO:0055007","cardiac muscle cell differentiation",6,104,193,3.87315663611,0.00458582754390776,0.247815573364821,"BP"
"GO:0007218","neuropeptide signaling pathway",5,73,193,4.59826815245937,0.00461221283672502,0.247815573364821,"BP"
"GO:0003298","physiological muscle hypertrophy",3,23,193,8.75670195990088,0.00462652338976928,0.247815573364821,"BP"
"GO:0003301","physiological cardiac muscle hypertrophy",3,23,193,8.75670195990088,0.00462652338976928,0.247815573364821,"BP"
"GO:0014046","dopamine secretion",3,23,193,8.75670195990088,0.00462652338976928,0.247815573364821,"BP"
"GO:0014059","regulation of dopamine secretion",3,23,193,8.75670195990088,0.00462652338976928,0.247815573364821,"BP"
"GO:0060004","reflex",3,23,193,8.75670195990088,0.00462652338976928,0.247815573364821,"BP"
"GO:0061049","cell growth involved in cardiac muscle cell development",3,23,193,8.75670195990088,0.00462652338976928,0.247815573364821,"BP"
"GO:0031420","alkali metal ion binding",3,23,193,8.75670195990088,0.00462652338976928,0.247815573364821,"MF"
"GO:0009205","purine ribonucleoside triphosphate metabolic process",8,177,193,3.03433740230087,0.005025336248595,0.266102353561423,"BP"
"GO:0030802","regulation of cyclic nucleotide biosynthetic process",6,106,193,3.80007820901359,0.00503161463172629,0.266102353561423,"BP"
"GO:0055002","striated muscle cell development",7,142,193,3.30945778296723,0.00535836502795919,0.281600617444195,"BP"
"GO:0007613","memory",6,108,193,3.72970639032815,0.00550844396371828,0.285282844095349,"BP"
"GO:0061387","regulation of extent of cell growth",6,108,193,3.72970639032815,0.00550844396371828,0.285282844095349,"BP"
"GO:0009199","ribonucleoside triphosphate metabolic process",8,180,193,2.98376511226252,0.00555203148114814,0.285282844095349,"BP"
"GO:0008016","regulation of heart contraction",7,143,193,3.28631472154788,0.00556499564235782,0.285282844095349,"BP"
"GO:0060419","heart growth",5,77,193,4.35939707960433,0.00578493944086274,0.288964404232027,"BP"
"GO:0022028","tangential migration from the subventricular zone to the olfactory bulb",2,8,193,16.7836787564767,0.00582611981424386,0.288964404232027,"BP"
"GO:0070253","somatostatin secretion",2,8,193,16.7836787564767,0.00582611981424386,0.288964404232027,"BP"
"GO:0098597","observational learning",2,8,193,16.7836787564767,0.00582611981424386,0.288964404232027,"BP"
"GO:0006929","substrate-dependent cell migration",3,25,193,8.05616580310881,0.00587888328380142,0.288964404232027,"BP"
"GO:0010922","positive regulation of phosphatase activity",3,25,193,8.05616580310881,0.00587888328380142,0.288964404232027,"BP"
"GO:0046885","regulation of hormone biosynthetic process",3,25,193,8.05616580310881,0.00587888328380142,0.288964404232027,"BP"
"GO:0016079","synaptic vesicle exocytosis",4,50,193,5.37077720207254,0.00644074785980688,0.305166537781111,"BP"
"GO:0044060","regulation of endocrine process",4,50,193,5.37077720207254,0.00644074785980688,0.305166537781111,"BP"
"GO:0060359","response to ammonium ion",4,50,193,5.37077720207254,0.00644074785980688,0.305166537781111,"BP"
"GO:0006836","neurotransmitter transport",7,147,193,3.19689119170984,0.00645173534707244,0.305166537781111,"BP"
"GO:1990138","neuron projection extension",7,147,193,3.19689119170984,0.00645173534707244,0.305166537781111,"BP"
"GO:0009144","purine nucleoside triphosphate metabolic process",8,185,193,2.9031228119311,0.00652229456326955,0.305166537781111,"BP"
"GO:0045598","regulation of fat cell differentiation",6,112,193,3.59650259067358,0.00656012898603012,0.305166537781111,"BP"
"GO:0050905","neuromuscular process",6,112,193,3.59650259067358,0.00656012898603012,0.305166537781111,"BP"
"GO:0010613","positive regulation of cardiac muscle hypertrophy",3,26,193,7.74631327222001,0.00657371670662997,0.305166537781111,"BP"
"GO:0014742","positive regulation of muscle hypertrophy",3,26,193,7.74631327222001,0.00657371670662997,0.305166537781111,"BP"
"GO:0014033","neural crest cell differentiation",5,80,193,4.19591968911917,0.00679222772820615,0.311845356576322,"BP"
"GO:0015844","monoamine transport",5,80,193,4.19591968911917,0.00679222772820615,0.311845356576322,"BP"
"GO:0030808","regulation of nucleotide biosynthetic process",6,114,193,3.53340605399509,0.0071374261290653,0.321148600765742,"BP"
"GO:1900371","regulation of purine nucleotide biosynthetic process",6,114,193,3.53340605399509,0.0071374261290653,0.321148600765742,"BP"
"GO:0010107","potassium ion import",3,27,193,7.4594127806563,0.00731539268118312,0.321148600765742,"BP"
"GO:0045746","negative regulation of Notch signaling pathway",3,27,193,7.4594127806563,0.00731539268118312,0.321148600765742,"BP"
"GO:1902668","negative regulation of axon guidance",3,27,193,7.4594127806563,0.00731539268118312,0.321148600765742,"BP"
"GO:1902803","regulation of synaptic vesicle transport",3,27,193,7.4594127806563,0.00731539268118312,0.321148600765742,"BP"
"GO:0008066","glutamate receptor activity",3,27,193,7.4594127806563,0.00731539268118312,0.321148600765742,"MF"
"GO:0021695","cerebellar cortex development",4,52,193,5.16420884814667,0.00739931887992765,0.321148600765742,"BP"
"GO:0010692","regulation of alkaline phosphatase activity",2,9,193,14.9188255613126,0.00741762565196125,0.321148600765742,"BP"
"GO:0021957","corticospinal tract morphogenesis",2,9,193,14.9188255613126,0.00741762565196125,0.321148600765742,"BP"
"GO:0090073","positive regulation of protein homodimerization activity",2,9,193,14.9188255613126,0.00741762565196125,0.321148600765742,"BP"
"GO:0021549","cerebellum development",5,82,193,4.09358018450651,0.00752826296028548,0.322595719467413,"BP"
"GO:0043266","regulation of potassium ion transport",5,82,193,4.09358018450651,0.00752826296028548,0.322595719467413,"BP"
"GO:0001508","action potential",6,116,193,3.47248525996069,0.00775064428562305,0.33043052882993,"BP"
"GO:0072509","divalent inorganic cation transmembrane transporter activity",7,153,193,3.07152290968201,0.00797383664213972,0.338220197876749,"MF"
"GO:0034260","negative regulation of GTPase activity",3,28,193,7.19300518134715,0.00810463228435959,0.338611536840544,"BP"
"GO:0042220","response to cocaine",3,28,193,7.19300518134715,0.00810463228435959,0.338611536840544,"BP"
"GO:0045762","positive regulation of adenylate cyclase activity",3,28,193,7.19300518134715,0.00810463228435959,0.338611536840544,"BP"
"GO:0046888","negative regulation of hormone secretion",5,84,193,3.99611398963731,0.00831813929216535,0.34580284539967,"BP"
"GO:0055117","regulation of cardiac muscle contraction",4,54,193,4.97294185377087,0.0084474667136043,0.349440751776621,"BP"
"GO:0046620","regulation of organ growth",5,85,193,3.94910088387687,0.00873385354336006,0.356000391260081,"BP"
"GO:0060996","dendritic spine development",5,85,193,3.94910088387687,0.00873385354336006,0.356000391260081,"BP"
"GO:0099565","chemical synaptic transmission, postsynaptic",5,85,193,3.94910088387687,0.00873385354336006,0.356000391260081,"BP"
"GO:0016202","regulation of striated muscle tissue development",6,120,193,3.35673575129534,0.0090896454737616,0.361895928823603,"BP"
"GO:0051899","membrane depolarization",5,86,193,3.90318110615737,0.00916372540877668,0.361895928823603,"BP"
"GO:0014883","transition between fast and slow fiber",2,10,193,13.4269430051813,0.00918165831864574,0.361895928823603,"BP"
"GO:0021800","cerebral cortex tangential migration",2,10,193,13.4269430051813,0.00918165831864574,0.361895928823603,"BP"
"GO:0070444","oligodendrocyte progenitor proliferation",2,10,193,13.4269430051813,0.00918165831864574,0.361895928823603,"BP"
"GO:0070445","regulation of oligodendrocyte progenitor proliferation",2,10,193,13.4269430051813,0.00918165831864574,0.361895928823603,"BP"
"GO:0051378","serotonin binding",2,10,193,13.4269430051813,0.00918165831864574,0.361895928823603,"MF"
"GO:0048738","cardiac muscle tissue development",8,197,193,2.72628284369164,0.00937291195126356,0.367699775890884,"BP"
"GO:0050906","detection of stimulus involved in sensory perception",6,121,193,3.32899413351604,0.00944871291537273,0.368941332340442,"BP"
"GO:0048634","regulation of muscle organ development",6,122,193,3.30170729635607,0.00981780088747012,0.380212167394684,"BP"
"GO:0014047","glutamate secretion",3,30,193,6.71347150259067,0.00982836622274435,0.380212167394684,"BP"
"GO:0045055","regulated exocytosis",7,160,193,2.93714378238342,0.0100673767901044,0.387663596581165,"BP"
"GO:1901861","regulation of muscle tissue development",6,123,193,3.27486414760521,0.0101970546040189,0.390855909500833,"BP"
"GO:0015718","monocarboxylic acid transport",6,124,193,3.24845395286646,0.0105866182601723,0.400251653470036,"BP"
"GO:0050919","negative chemotaxis",3,31,193,6.49690790573291,0.0107639888435368,0.400251653470036,"BP"
"GO:0086009","membrane repolarization",3,31,193,6.49690790573291,0.0107639888435368,0.400251653470036,"BP"
"GO:0043394","proteoglycan binding",3,31,193,6.49690790573291,0.0107639888435368,0.400251653470036,"MF"
"GO:0008542","visual learning",4,58,193,4.62998034661426,0.0108250544088963,0.400251653470036,"BP"
"GO:0050771","negative regulation of axonogenesis",4,58,193,4.62998034661426,0.0108250544088963,0.400251653470036,"BP"
"GO:0021670","lateral ventricle development",2,11,193,12.2063118228921,0.0111127792729833,0.400251653470036,"BP"
"GO:0032926","negative regulation of activin receptor signaling pathway",2,11,193,12.2063118228921,0.0111127792729833,0.400251653470036,"BP"
"GO:0033603","positive regulation of dopamine secretion",2,11,193,12.2063118228921,0.0111127792729833,0.400251653470036,"BP"
"GO:0051967","negative regulation of synaptic transmission, glutamatergic",2,11,193,12.2063118228921,0.0111127792729833,0.400251653470036,"BP"
"GO:0061615","glycolytic process through fructose-6-phosphate",2,11,193,12.2063118228921,0.0111127792729833,0.400251653470036,"BP"
"GO:0005388","calcium-transporting ATPase activity",2,11,193,12.2063118228921,0.0111127792729833,0.400251653470036,"MF"
"GO:0008331","high voltage-gated calcium channel activity",2,11,193,12.2063118228921,0.0111127792729833,0.400251653470036,"MF"
"GO:0016775","phosphotransferase activity, nitrogenous group as acceptor",2,11,193,12.2063118228921,0.0111127792729833,0.400251653470036,"MF"
"GO:0030799","regulation of cyclic nucleotide metabolic process",6,126,193,3.19689119170984,0.0113972467421713,0.406476639979365,"BP"
"GO:0019838","growth factor binding",6,126,193,3.19689119170984,0.0113972467421713,0.406476639979365,"MF"
"GO:0060291","long-term synaptic potentiation",4,59,193,4.5515061034513,0.0114801923211022,0.406476639979365,"BP"
"GO:0070405","ammonium ion binding",4,59,193,4.5515061034513,0.0114801923211022,0.406476639979365,"MF"
"GO:0043616","keratinocyte proliferation",3,32,193,6.29387953367876,0.011749435926003,0.414254373829879,"BP"
"GO:0022037","metencephalon development",5,93,193,3.60939328096273,0.0125878748752145,0.436152558758015,"BP"
"GO:0015485","cholesterol binding",3,33,193,6.10315591144607,0.0127851274670646,0.436152558758015,"MF"
"GO:0007632","visual behavior",4,61,193,4.40227639514143,0.0128657372396591,0.436152558758015,"BP"
"GO:0030516","regulation of axon extension",5,94,193,3.57099548010142,0.013138894606146,0.436152558758015,"BP"
