"ID","Title","Overlapping genes","GO group size","n","E","P.Value","adj.P.Val","ontology"
"GO:0055123","digestive system development",11,118,296,4.08059436555199,8.03279109069488e-05,0.0268488009415386,"BP"
"GO:0048565","digestive tract development",10,106,296,4.12958949515553,0.000153049179675696,0.0491876517450044,"BP"
"GO:0010837","regulation of keratinocyte proliferation",5,24,296,9.11951013513514,0.000178933870907256,0.0553767194555937,"BP"
"GO:0071910","determination of liver left/right asymmetry",3,6,296,21.8868243243243,0.000224290663048431,0.0669347421583104,"BP"
"GO:0045667","regulation of osteoblast differentiation",10,117,296,3.74133749133749,0.000343875400698667,0.0990835464909676,"BP"
"GO:0030278","regulation of ossification",13,191,296,2.97935828498656,0.00044734753582169,0.124601200310868,"BP"
"GO:0060632","regulation of microtubule-based movement",4,17,296,10.2996820349762,0.00050209274815685,0.135338290438666,"BP"
"GO:0010838","positive regulation of keratinocyte proliferation",3,8,296,16.4151182432432,0.000606967772527369,0.153691597189051,"BP"
"GO:0060294","cilium movement involved in cell motility",3,8,296,16.4151182432432,0.000606967772527369,0.153691597189051,"BP"
"GO:0060572","morphogenesis of an epithelial bud",4,18,296,9.72747747747748,0.000634014822444167,0.155818466363043,"BP"
"GO:0043616","keratinocyte proliferation",5,32,296,6.83963260135135,0.00073005501129225,0.174295419267373,"BP"
"GO:0030326","embryonic limb morphogenesis",10,131,296,3.34149989684341,0.000840712306789091,0.189864649608909,"BP"
"GO:0035113","embryonic appendage morphogenesis",10,131,296,3.34149989684341,0.000840712306789091,0.189864649608909,"BP"
"GO:0060972","left/right pattern formation",4,20,296,8.75472972972973,0.00096834826087124,0.212934685995792,"BP"
"GO:0048515","spermatid differentiation",10,135,296,3.24249249249249,0.00105993177286199,0.227097176770124,"BP"
"GO:0042073","intraciliary transport",5,36,296,6.07967342342342,0.00126861357513631,0.258549634971684,"BP"
"GO:0098840","protein transport along microtubule",5,36,296,6.07967342342342,0.00126861357513631,0.258549634971684,"BP"
"GO:0045494","photoreceptor cell maintenance",5,38,296,5.7596906116643,0.00162743140382318,0.323781352627298,"BP"
"GO:0021670","lateral ventricle development",3,11,296,11.9382678132678,0.00169948962017178,0.325321294696489,"BP"
"GO:0007224","smoothened signaling pathway",9,120,296,3.28302364864865,0.00171303697542431,0.325321294696489,"BP"
"GO:0048736","appendage development",11,171,296,2.81584874348032,0.00190854380049329,0.340577658180382,"BP"
"GO:0060173","limb development",11,171,296,2.81584874348032,0.00190854380049329,0.340577658180382,"BP"
"GO:0001649","osteoblast differentiation",12,197,296,2.66641514611058,0.0019156474311247,0.340577658180382,"BP"
"GO:0030510","regulation of BMP signaling pathway",7,78,296,3.92840436590437,0.00199972363799607,0.348118556647815,"BP"
"GO:0060323","head morphogenesis",5,40,296,5.47170608108108,0.00205565703514786,0.350552452769296,"BP"
"GO:0031573","intra-S DNA damage checkpoint",3,12,296,10.9434121621622,0.00222788624277641,0.372324348892793,"BP"
"GO:0048592","eye morphogenesis",10,150,296,2.91824324324324,0.00233538471368658,0.38263675818755,"BP"
"GO:0035107","appendage morphogenesis",10,152,296,2.87984530583215,0.00257284842802582,0.40563625404875,"BP"
"GO:0035108","limb morphogenesis",10,152,296,2.87984530583215,0.00257284842802582,0.40563625404875,"BP"
"GO:0060601","lateral sprouting from an epithelium",3,13,296,10.1016112266112,0.0028476103743355,0.440641338665694,"BP"
"GO:0045880","positive regulation of smoothened signaling pathway",4,27,296,6.48498498498498,0.0030936004336769,0.45351096883867,"BP"
"GO:0060351","cartilage development involved in endochondral bone morphogenesis",4,27,296,6.48498498498498,0.0030936004336769,0.45351096883867,"BP"
"GO:0060571","morphogenesis of an epithelial fold",4,27,296,6.48498498498498,0.0030936004336769,0.45351096883867,"BP"
"GO:0045668","negative regulation of osteoblast differentiation",5,45,296,4.86373873873874,0.00347906401781091,0.488131905139236,"BP"
"GO:0045502","dynein binding",4,28,296,6.25337837837838,0.00354521464060003,0.488131905139236,"MF"
"GO:0004844","uracil DNA N-glycosylase activity",3,14,296,9.38006756756757,0.00356343300783789,0.488131905139236,"MF"
"GO:0097506","deaminated base DNA N-glycosylase activity",3,14,296,9.38006756756757,0.00356343300783789,0.488131905139236,"MF"
"GO:0060041","retina development in camera-type eye",9,134,296,2.94002117789431,0.00362629849838048,0.488731455684956,"BP"
"GO:0042733","embryonic digit morphogenesis",6,67,296,3.92002823719242,0.00419368454925012,0.556229017357682,"BP"
"GO:0003417","growth plate cartilage development",3,15,296,8.75472972972973,0.00437965405649528,0.563021373785763,"BP"
"GO:0004550","nucleoside diphosphate kinase activity",3,15,296,8.75472972972973,0.00437965405649528,0.563021373785763,"MF"
"GO:0001895","retina homeostasis",5,48,296,4.55975506756757,0.00461284585952683,0.584014242457669,"BP"
"GO:0030850","prostate gland development",5,49,296,4.46669884169884,0.00504303907074955,0.628949768286317,"BP"
"GO:0050869","negative regulation of B cell activation",4,31,296,5.64821272885789,0.00516390508177362,0.634552806813241,"BP"
"GO:0042026","protein refolding",3,16,296,8.20755912162162,0.00530012586959641,0.641852924149966,"BP"
"GO:0019104","DNA N-glycosylase activity",3,17,296,7.72476152623211,0.00632827582419061,0.755415325527667,"MF"
"GO:0060122","inner ear receptor stereocilium organization",4,33,296,5.30589680589681,0.00648045407959573,0.762685553367633,"BP"
"GO:0060325","face morphogenesis",4,34,296,5.14984101748808,0.00721493199380199,0.818009536252919,"BP"
"GO:0001302","replicative cell aging",2,6,296,14.5912162162162,0.00734211527273443,0.818009536252919,"BP"
"GO:0003402","planar cell polarity pathway involved in axis elongation",2,6,296,14.5912162162162,0.00734211527273443,0.818009536252919,"BP"
"GO:0031999","negative regulation of fatty acid beta-oxidation",2,6,296,14.5912162162162,0.00734211527273443,0.818009536252919,"BP"
"GO:0048706","embryonic skeletal system development",8,124,296,2.82410636442895,0.00755957748716545,0.831155651088875,"BP"
"GO:0006284","base-excision repair",4,35,296,5.0027027027027,0.00800228656833534,0.857270596987309,"BP"
"GO:0060071","Wnt signaling pathway, planar cell polarity pathway",4,35,296,5.0027027027027,0.00800228656833534,0.857270596987309,"BP"
"GO:0090175","regulation of establishment of planar polarity",4,36,296,4.86373873873874,0.00884399569248522,0.927502863430099,"BP"
"GO:0010171","body morphogenesis",5,56,296,3.90836148648649,0.00887987423102058,0.927502863430099,"BP"
"GO:0007286","spermatid development",8,128,296,2.73585304054054,0.00908467190709473,0.937179240193624,"BP"
"GO:0031016","pancreas development",6,80,296,3.28302364864865,0.00988234906211945,0.940014028825478,"BP"
"GO:0050482","arachidonic acid secretion",3,20,296,6.5660472972973,0.0100871434130948,0.940014028825478,"BP"
"GO:1903963","arachidonate transport",3,20,296,6.5660472972973,0.0100871434130948,0.940014028825478,"BP"
"GO:0042983","amyloid precursor protein biosynthetic process",2,7,296,12.5067567567568,0.010124612565138,0.940014028825478,"BP"
"GO:0042984","regulation of amyloid precursor protein biosynthetic process",2,7,296,12.5067567567568,0.010124612565138,0.940014028825478,"BP"
"GO:0045199","maintenance of epithelial cell apical/basal polarity",2,7,296,12.5067567567568,0.010124612565138,0.940014028825478,"BP"
"GO:0090084","negative regulation of inclusion body assembly",2,7,296,12.5067567567568,0.010124612565138,0.940014028825478,"BP"
"GO:0004017","adenylate kinase activity",2,7,296,12.5067567567568,0.010124612565138,0.940014028825478,"MF"
"GO:0032795","heterotrimeric G-protein binding",2,7,296,12.5067567567568,0.010124612565138,0.940014028825478,"MF"
"GO:0003416","endochondral bone growth",3,21,296,6.25337837837838,0.011572521861276,1,"BP"
"GO:0060349","bone morphogenesis",6,83,296,3.16436014327581,0.0117326799230861,1,"BP"
"GO:0006635","fatty acid beta-oxidation",5,60,296,3.64780405405405,0.0117973435158435,1,"BP"
"GO:0035090","maintenance of apical/basal cell polarity",2,8,296,10.9434121621622,0.0132971608293415,1,"BP"
"GO:0060027","convergent extension involved in gastrulation",2,8,296,10.9434121621622,0.0132971608293415,1,"BP"
"GO:0071838","cell proliferation in bone marrow",2,8,296,10.9434121621622,0.0132971608293415,1,"BP"
"GO:0051291","protein heterooligomerization",8,138,296,2.53760282021152,0.0138930118364109,1,"BP"
"GO:0045995","regulation of embryonic development",7,112,296,2.73585304054054,0.014281502750531,1,"BP"
"GO:0098868","bone growth",3,23,296,5.70960634547591,0.0149020940720721,1,"BP"
"GO:0031683","G-protein beta/gamma-subunit complex binding",3,23,296,5.70960634547591,0.0149020940720721,1,"MF"
"GO:0048593","camera-type eye morphogenesis",7,114,296,2.68785561877667,0.0156141981411201,1,"BP"
"GO:0030509","BMP signaling pathway",8,141,296,2.48361127084531,0.0156426786123892,1,"BP"
"GO:0045778","positive regulation of ossification",6,89,296,2.95103249316732,0.01614206735764,1,"BP"
"GO:0030514","negative regulation of BMP signaling pathway",4,43,296,4.07196731615336,0.0163682155026611,1,"BP"
"GO:0019205","nucleobase-containing compound kinase activity",4,43,296,4.07196731615336,0.0163682155026611,1,"MF"
"GO:0050435","beta-amyloid metabolic process",3,24,296,5.47170608108108,0.0167486059141933,1,"BP"
"GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds",3,24,296,5.47170608108108,0.0167486059141933,1,"MF"
"GO:0060348","bone development",9,171,296,2.30387624466572,0.0167507522034746,1,"BP"
"GO:0002645","positive regulation of tolerance induction",2,9,296,9.72747747747748,0.0168406091515282,1,"BP"
"GO:0014062","regulation of serotonin secretion",2,9,296,9.72747747747748,0.0168406091515282,1,"BP"
"GO:0048563","post-embryonic organ morphogenesis",2,9,296,9.72747747747748,0.0168406091515282,1,"BP"
"GO:0060028","convergent extension involved in axis elongation",2,9,296,9.72747747747748,0.0168406091515282,1,"BP"
"GO:0061469","regulation of type B pancreatic cell proliferation",2,9,296,9.72747747747748,0.0168406091515282,1,"BP"
"GO:0019531","oxalate transmembrane transporter activity",2,9,296,9.72747747747748,0.0168406091515282,1,"MF"
"GO:0008589","regulation of smoothened signaling pathway",5,66,296,3.3161855036855,0.0172970667792348,1,"BP"
"GO:0090288","negative regulation of cellular response to growth factor stimulus",7,117,296,2.61893624393624,0.0177755337148562,1,"BP"
"GO:0047617","acyl-CoA hydrolase activity",3,25,296,5.25283783783784,0.0187173463190276,1,"MF"
"GO:0001942","hair follicle development",6,92,296,2.85480317273796,0.0187271424329021,1,"BP"
"GO:0022404","molting cycle process",6,92,296,2.85480317273796,0.0187271424329021,1,"BP"
"GO:0022405","hair cycle process",6,92,296,2.85480317273796,0.0187271424329021,1,"BP"
"GO:0098773","skin epidermis development",6,93,296,2.82410636442895,0.0196481998778902,1,"BP"
"GO:0060513","prostatic bud formation",2,10,296,8.75472972972973,0.0207364729492242,1,"BP"
"GO:0060525","prostate glandular acinus development",2,10,296,8.75472972972973,0.0207364729492242,1,"BP"
"GO:0071772","response to BMP",8,149,296,2.35026301469254,0.0210817772608121,1,"BP"
"GO:0071773","cellular response to BMP stimulus",8,149,296,2.35026301469254,0.0210817772608121,1,"BP"
"GO:0044773","mitotic DNA damage checkpoint",4,47,296,3.72541690626797,0.0220463520811069,1,"BP"
"GO:0060350","endochondral bone morphogenesis",4,47,296,3.72541690626797,0.0220463520811069,1,"BP"
"GO:0070206","protein trimerization",4,47,296,3.72541690626797,0.0220463520811069,1,"BP"
"GO:0008017","microtubule binding",9,180,296,2.18868243243243,0.0225529779733657,1,"MF"
"GO:0030170","pyridoxal phosphate binding",4,48,296,3.64780405405405,0.0236312162830688,1,"MF"
"GO:0071482","cellular response to light stimulus",5,72,296,3.03983671171171,0.024274475852346,1,"BP"
"GO:0002523","leukocyte migration involved in inflammatory response",2,11,296,7.95884520884521,0.0249669136890137,1,"BP"
"GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin",2,11,296,7.95884520884521,0.0249669136890137,1,"BP"
"GO:0010839","negative regulation of keratinocyte proliferation",2,11,296,7.95884520884521,0.0249669136890137,1,"BP"
"GO:0030011","maintenance of cell polarity",2,11,296,7.95884520884521,0.0249669136890137,1,"BP"
"GO:0043589","skin morphogenesis",2,11,296,7.95884520884521,0.0249669136890137,1,"BP"
"GO:0046322","negative regulation of fatty acid oxidation",2,11,296,7.95884520884521,0.0249669136890137,1,"BP"
"GO:0060346","bone trabecula formation",2,11,296,7.95884520884521,0.0249669136890137,1,"BP"
"GO:1900017","positive regulation of cytokine production involved in inflammatory response",2,11,296,7.95884520884521,0.0249669136890137,1,"BP"
"GO:0008271","secondary active sulfate transmembrane transporter activity",2,11,296,7.95884520884521,0.0249669136890137,1,"MF"
"GO:0031069","hair follicle morphogenesis",3,28,296,4.69003378378378,0.0253605545069282,1,"BP"
"GO:0016289","CoA hydrolase activity",3,28,296,4.69003378378378,0.0253605545069282,1,"MF"
"GO:0030279","negative regulation of ossification",5,74,296,2.95767896274653,0.0269497989120458,1,"BP"
"GO:0060119","inner ear receptor cell development",4,50,296,3.50189189189189,0.0270037236969371,1,"BP"
"GO:0006335","DNA replication-dependent nucleosome assembly",3,29,296,4.52830848089469,0.0278206647648836,1,"BP"
"GO:0034723","DNA replication-dependent nucleosome organization",3,29,296,4.52830848089469,0.0278206647648836,1,"BP"
"GO:1902017","regulation of cilium assembly",3,29,296,4.52830848089469,0.0278206647648836,1,"BP"
"GO:0009062","fatty acid catabolic process",5,75,296,2.91824324324324,0.0283551110733291,1,"BP"
"GO:0001947","heart looping",4,51,296,3.43322734499205,0.0287923488955237,1,"BP"
"GO:0035567","non-canonical Wnt signaling pathway",4,51,296,3.43322734499205,0.0287923488955237,1,"BP"
"GO:0015727","lactate transport",2,12,296,7.29560810810811,0.0295147191782611,1,"BP"
"GO:0035873","lactate transmembrane transport",2,12,296,7.29560810810811,0.0295147191782611,1,"BP"
"GO:0035879","plasma membrane lactate transport",2,12,296,7.29560810810811,0.0295147191782611,1,"BP"
"GO:0048570","notochord morphogenesis",2,12,296,7.29560810810811,0.0295147191782611,1,"BP"
"GO:0015116","sulfate transmembrane transporter activity",2,12,296,7.29560810810811,0.0295147191782611,1,"MF"
"GO:0044548","S100 protein binding",2,12,296,7.29560810810811,0.0295147191782611,1,"MF"
"GO:0060740","prostate gland epithelium morphogenesis",3,30,296,4.37736486486487,0.0304031194431265,1,"BP"
"GO:0006289","nucleotide-excision repair",4,52,296,3.36720374220374,0.0306497660383958,1,"BP"
"GO:0044774","mitotic DNA integrity checkpoint",4,52,296,3.36720374220374,0.0306497660383958,1,"BP"
"GO:0010463","mesenchymal cell proliferation",4,53,296,3.30367159612443,0.0325763019104251,1,"BP"
"GO:0008201","heparin binding",7,133,296,2.30387624466572,0.0329230009234149,1,"MF"
"GO:0060441","epithelial tube branching involved in lung morphogenesis",3,31,296,4.23615954664342,0.033107320981843,1,"BP"
"GO:0060512","prostate gland morphogenesis",3,31,296,4.23615954664342,0.033107320981843,1,"BP"
"GO:0016776","phosphotransferase activity, phosphate group as acceptor",3,31,296,4.23615954664342,0.033107320981843,1,"MF"
"GO:0016331","morphogenesis of embryonic epithelium",8,163,296,2.14839993367601,0.0336116902535266,1,"BP"
"GO:0008272","sulfate transport",2,13,296,6.73440748440748,0.0343632844153385,1,"BP"
"GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway",2,13,296,6.73440748440748,0.0343632844153385,1,"BP"
"GO:0005159","insulin-like growth factor receptor binding",2,13,296,6.73440748440748,0.0343632844153385,1,"MF"
"GO:0015106","bicarbonate transmembrane transporter activity",2,13,296,6.73440748440748,0.0343632844153385,1,"MF"
"GO:0016835","carbon-oxygen lyase activity",5,79,296,2.77048409168662,0.0344363066897423,1,"MF"
"GO:0042303","molting cycle",6,106,296,2.47775369709332,0.0345235370387494,1,"BP"
"GO:0042633","hair cycle",6,106,296,2.47775369709332,0.0345235370387494,1,"BP"
"GO:0060324","face development",4,54,296,3.24249249249249,0.0345722193502202,1,"BP"
"GO:0003684","damaged DNA binding",4,54,296,3.24249249249249,0.0345722193502202,1,"MF"
"GO:0008106","alcohol dehydrogenase (NADP+) activity",3,32,296,4.10377956081081,0.035932494300513,1,"MF"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",9,196,296,2.01001447876448,0.0362002978397962,1,"BP"
"GO:0061371","determination of heart left/right asymmetry",4,55,296,3.18353808353808,0.0366377183312989,1,"BP"
"GO:0016054","organic acid catabolic process",8,167,296,2.09694125262988,0.0379615376473659,1,"BP"
"GO:0046395","carboxylic acid catabolic process",8,167,296,2.09694125262988,0.0379615376473659,1,"BP"
"GO:0030513","positive regulation of BMP signaling pathway",3,33,296,3.9794226044226,0.0388776983226047,1,"BP"
"GO:0048730","epidermis morphogenesis",3,33,296,3.9794226044226,0.0388776983226047,1,"BP"
"GO:0004033","aldo-keto reductase (NADP) activity",3,33,296,3.9794226044226,0.0388776983226047,1,"MF"
"GO:0008933","lytic transglycosylase activity",3,33,296,3.9794226044226,0.0388776983226047,1,"MF"
"GO:0051216","cartilage development",8,168,296,2.08445945945946,0.0391053442555493,1,"BP"
"GO:0043584","nose development",2,14,296,6.25337837837838,0.0394965929832553,1,"BP"
"GO:0060736","prostate gland growth",2,14,296,6.25337837837838,0.0394965929832553,1,"BP"
"GO:0090179","planar cell polarity pathway involved in neural tube closure",2,14,296,6.25337837837838,0.0394965929832553,1,"BP"
"GO:0003906","DNA-(apurinic or apyrimidinic site) lyase activity",2,14,296,6.25337837837838,0.0394965929832553,1,"MF"
"GO:0016290","palmitoyl-CoA hydrolase activity",2,14,296,6.25337837837838,0.0394965929832553,1,"MF"
"GO:0023026","MHC class II protein complex binding",2,14,296,6.25337837837838,0.0394965929832553,1,"MF"
"GO:0002065","columnar/cuboidal epithelial cell differentiation",7,139,296,2.20442834921252,0.0403232831084759,1,"BP"
"GO:0003401","axis elongation",3,34,296,3.86238076311606,0.0419418369995856,1,"BP"
"GO:0021772","olfactory bulb development",3,34,296,3.86238076311606,0.0419418369995856,1,"BP"
"GO:0035088","establishment or maintenance of apical/basal cell polarity",3,34,296,3.86238076311606,0.0419418369995856,1,"BP"
"GO:0061245","establishment or maintenance of bipolar cell polarity",3,34,296,3.86238076311606,0.0419418369995856,1,"BP"
"GO:0000062","fatty-acyl-CoA binding",3,34,296,3.86238076311606,0.0419418369995856,1,"MF"
"GO:0005539","glycosaminoglycan binding",8,171,296,2.04788999525842,0.0426744705027375,1,"MF"
"GO:0003143","embryonic heart tube morphogenesis",4,58,296,3.01887232059646,0.0432527857552601,1,"BP"
"GO:0001820","serotonin secretion",2,15,296,5.83648648648649,0.0448991989719876,1,"BP"
"GO:0003272","endocardial cushion formation",2,15,296,5.83648648648649,0.0448991989719876,1,"BP"
"GO:0009886","post-embryonic morphogenesis",2,15,296,5.83648648648649,0.0448991989719876,1,"BP"
"GO:0034143","regulation of toll-like receptor 4 signaling pathway",2,15,296,5.83648648648649,0.0448991989719876,1,"BP"
"GO:0042572","retinol metabolic process",2,15,296,5.83648648648649,0.0448991989719876,1,"BP"
"GO:0045653","negative regulation of megakaryocyte differentiation",2,15,296,5.83648648648649,0.0448991989719876,1,"BP"
"GO:0061430","bone trabecula morphogenesis",2,15,296,5.83648648648649,0.0448991989719876,1,"BP"
"GO:0090030","regulation of steroid hormone biosynthetic process",2,15,296,5.83648648648649,0.0448991989719876,1,"BP"
"GO:0090083","regulation of inclusion body assembly",2,15,296,5.83648648648649,0.0448991989719876,1,"BP"
"GO:0090178","regulation of establishment of planar polarity involved in neural tube closure",2,15,296,5.83648648648649,0.0448991989719876,1,"BP"
"GO:0023023","MHC protein complex binding",2,15,296,5.83648648648649,0.0448991989719876,1,"MF"
"GO:0030705","cytoskeleton-dependent intracellular transport",6,113,296,2.32426453001674,0.044918789556158,1,"BP"
"GO:0016829","lyase activity",8,173,296,2.0242149664115,0.0451700599122127,1,"MF"
"GO:0021915","neural tube development",8,175,296,2.00108108108108,0.0477598067445626,1,"BP"
"GO:0021988","olfactory lobe development",3,36,296,3.64780405405405,0.0484218220488817,1,"BP"
"GO:0032309","icosanoid secretion",3,36,296,3.64780405405405,0.0484218220488817,1,"BP"
"GO:0072329","monocarboxylic acid catabolic process",5,87,296,2.51572693383038,0.0488649633470628,1,"BP"
"GO:0071478","cellular response to radiation",6,116,296,2.26415424044734,0.0499117104918071,1,"BP"
"GO:0009142","nucleoside triphosphate biosynthetic process",4,61,296,2.87040319007532,0.0504955025588045,1,"BP"
"GO:0030295","protein kinase activator activity",4,61,296,2.87040319007532,0.0504955025588045,1,"MF"
"GO:0010224","response to UV-B",2,16,296,5.47170608108108,0.0505562094151864,1,"BP"
"GO:0060026","convergent extension",2,16,296,5.47170608108108,0.0505562094151864,1,"BP"
"GO:0061436","establishment of skin barrier",2,16,296,5.47170608108108,0.0505562094151864,1,"BP"
"GO:0090177","establishment of planar polarity involved in neural tube closure",2,16,296,5.47170608108108,0.0505562094151864,1,"BP"
"GO:2000269","regulation of fibroblast apoptotic process",2,16,296,5.47170608108108,0.0505562094151864,1,"BP"
"GO:0004012","phospholipid-translocating ATPase activity",2,16,296,5.47170608108108,0.0505562094151864,1,"MF"
"GO:0043539","protein serine/threonine kinase activator activity",2,16,296,5.47170608108108,0.0505562094151864,1,"MF"
"GO:0051184","cofactor transporter activity",2,16,296,5.47170608108108,0.0505562094151864,1,"MF"
"GO:0019395","fatty acid oxidation",5,88,296,2.48713912776413,0.0508846433168662,1,"BP"
"GO:0048854","brain morphogenesis",3,37,296,3.54921475529584,0.0518347940317589,1,"BP"
"GO:0034644","cellular response to UV",4,62,296,2.82410636442895,0.053048645193317,1,"BP"
"GO:0007369","gastrulation",7,148,296,2.07037527392257,0.053326700156429,1,"BP"
"GO:0034440","lipid oxidation",5,90,296,2.43186936936937,0.0550690151501705,1,"BP"
"GO:0051290","protein heterotetramerization",3,38,296,3.45581436699858,0.0553609707178011,1,"BP"
"GO:0016790","thiolester hydrolase activity",3,38,296,3.45581436699858,0.0553609707178011,1,"MF"
"GO:0045669","positive regulation of osteoblast differentiation",4,63,296,2.77927927927928,0.0556708544461627,1,"BP"
"GO:0046530","photoreceptor cell differentiation",4,63,296,2.77927927927928,0.0556708544461627,1,"BP"
"GO:0002643","regulation of tolerance induction",2,17,296,5.14984101748808,0.0564532672273192,1,"BP"
"GO:0030889","negative regulation of B cell proliferation",2,17,296,5.14984101748808,0.0564532672273192,1,"BP"
"GO:0031998","regulation of fatty acid beta-oxidation",2,17,296,5.14984101748808,0.0564532672273192,1,"BP"
"GO:0046039","GTP metabolic process",2,17,296,5.14984101748808,0.0564532672273192,1,"BP"
"GO:0050860","negative regulation of T cell receptor signaling pathway",2,17,296,5.14984101748808,0.0564532672273192,1,"BP"
"GO:0060218","hematopoietic stem cell differentiation",2,17,296,5.14984101748808,0.0564532672273192,1,"BP"
"GO:0008157","protein phosphatase 1 binding",2,17,296,5.14984101748808,0.0564532672273192,1,"MF"
"GO:0052890","oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor",2,17,296,5.14984101748808,0.0564532672273192,1,"MF"
"GO:0072349","modified amino acid transmembrane transporter activity",2,17,296,5.14984101748808,0.0564532672273192,1,"MF"
"GO:0048762","mesenchymal cell differentiation",8,182,296,1.92411642411642,0.0575782225877324,1,"BP"
"GO:0048839","inner ear development",8,182,296,1.92411642411642,0.0575782225877324,1,"BP"
"GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway",4,64,296,2.73585304054054,0.0583618219546611,1,"BP"
"GO:0009055","electron carrier activity",4,65,296,2.69376299376299,0.06112118994412,1,"MF"
"GO:0001574","ganglioside biosynthetic process",2,18,296,4.86373873873874,0.0625765346276665,1,"BP"
"GO:0010954","positive regulation of protein processing",2,18,296,4.86373873873874,0.0625765346276665,1,"BP"
"GO:0030903","notochord development",2,18,296,4.86373873873874,0.0625765346276665,1,"BP"
"GO:0042249","establishment of planar polarity of embryonic epithelium",2,18,296,4.86373873873874,0.0625765346276665,1,"BP"
"GO:0044346","fibroblast apoptotic process",2,18,296,4.86373873873874,0.0625765346276665,1,"BP"
"GO:0048569","post-embryonic organ development",2,18,296,4.86373873873874,0.0625765346276665,1,"BP"
"GO:0003995","acyl-CoA dehydrogenase activity",2,18,296,4.86373873873874,0.0625765346276665,1,"MF"
"GO:0019201","nucleotide kinase activity",2,18,296,4.86373873873874,0.0625765346276665,1,"MF"
"GO:0072132","mesenchyme morphogenesis",3,40,296,3.28302364864865,0.0627459525308991,1,"BP"
"GO:0030856","regulation of epithelial cell differentiation",6,123,296,2.13529993408042,0.0628415324251483,1,"BP"
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",5,94,296,2.32838556641748,0.0640174842781667,1,"BP"
"GO:0015718","monocarboxylic acid transport",6,124,296,2.11807977332171,0.0648357766723926,1,"BP"
"GO:0002712","regulation of B cell mediated immunity",3,41,296,3.20294990112063,0.0666010269204135,1,"BP"
"GO:0002889","regulation of immunoglobulin mediated immune response",3,41,296,3.20294990112063,0.0666010269204135,1,"BP"
